0	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_17_AMER_1170_The_most_ancient_voyage_and_discovery_of_the_West_Indies_performed_by_Madoc_the_sonne_of_Owen_Guined_pp.133-135_0.txt	0.005031366976101863	2.0889802030372694E-5	0.03870869177541376	0.03885897848933002	0.24486597251842088	0.0044839003157326335	1.2854195558802913E-5	0.00532867059966987	4.1968149958629345E-5	6.730370559176183E-4	5.054329502939809E-4	0.073821630944737	1.9268679481060537E-4	0.026421598318578297	0.05627352697633297	0.20370232416546816	0.06477616423645019	3.666988103603932E-4	0.23573009421132154	1.8351271351241342E-4
1	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_18_AMER_1488_The_verses_of_Meredith_the_sonne_of_Rhesus_making_mention_of_Madoc_the_sonne_of_Owen_Guined_and_of_h_pp.135-135_0.txt	0.0031468757166288135	8.799846416566164E-5	6.304905969510371E-4	0.001263574624741588	0.12910997018158565	8.40667872995333E-4	0.5775837280814748	0.004399269694648905	1.7679117948862964E-4	0.0028351741754764873	0.0021291404916102983	0.004161642907808619	8.116947199252487E-4	0.0571578037767994	0.0024313069801903497	0.10009015529277258	0.0021531381695924267	0.001544721777457367	0.10867280646925531	7.730488264314745E-4
2	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_19_AMER_1488_The_offer_of_the_discovery_of_the_West_Indies_pp.135-138_0.txt	8.208874455198639E-4	2.2955096090037894E-5	1.644684640135343E-4	0.009745436154232467	0.06192682605515254	2.1929487051145454E-4	0.12712773161494786	0.005855495684915278	0.7109407319263424	0.005447488985286867	5.554031543334201E-4	0.0010855975015805922	2.1173699414325892E-4	7.863315882201921E-4	0.005342137029848706	0.02610930945439114	5.6166313863247E-4	0.0051108642603327715	1.0069383770026921E-4	0.03786494674380482
3	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_19_AMER_1488_The_offer_of_the_discovery_of_the_West_Indies_pp.135-138_1.txt	0.019425947904310768	2.9838460646443158E-5	2.1378633188029033E-4	4.2845204256312914E-4	0.07437670170611956	2.8505310272095155E-4	1.8360605225715594E-5	0.0014917014393541418	0.6915787909300507	9.613489719719248E-4	7.21947540471428E-4	0.03812894186921197	2.7522890526612327E-4	0.0010221226719388835	8.244059522591196E-4	0.16857049068673927	7.300846571457344E-4	5.237832319390776E-4	1.3088810875693693E-4	2.6212488142782333E-4
4	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_19_AMER_1488_The_offer_of_the_discovery_of_the_West_Indies_pp.135-138_2.txt	0.001215851944645317	3.39997869049117E-5	2.4360136446848016E-4	4.8820474751458116E-4	0.37064615931777606	3.2480712942715246E-4	2.0921208788763434E-5	0.0016997368485172368	0.2301803222051519	0.008068511843302041	0.00779572305060278	0.0016079254721248152	0.035179069764491436	0.008137761154544442	0.09856265852570055	0.1920796394196272	8.319035978305215E-4	5.968309988007848E-4	1.4914200363259146E-4	0.042137229616148436
5	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_20_AMER_1494_Another_testimony_concerning_the_foresaid_offer_made_by_Bartholomew_Columbus_to_K_Henry_the_seventh__pp.139-140_0.txt	6.90798686350794E-4	1.931732579246847E-5	1.3840460041964799E-4	2.773785079166651E-4	0.08776957339892803	1.8454248423405145E-4	1.1886598209426262E-5	0.020774887881467235	0.6101610925581507	6.223743078398382E-4	4.673865723036323E-4	9.135592608833853E-4	1.7818232962912283E-4	6.617190104967902E-4	0.1471215391998171	0.08139917564301949	0.032167318596802684	3.3909562077912855E-4	8.473655089573766E-5	0.016017030866064066
6	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_21_AMER_1495_The_letters_patents_of_K_Henry_the_7_granted_unto_John_Cabot_and_his_3_sonnes_Lewis_Sebastian_and_Sa_pp.141-144_0.txt	7.076195083104295E-4	1.978769915059959E-5	1.4177472718458393E-4	0.004342435544920101	0.020915596839348596	1.890360600508901E-4	0.9415384536951332	9.892380057472804E-4	3.975399690629763E-5	6.375290086684226E-4	0.024828584875753873	9.358042621848097E-4	1.8252103684189623E-4	6.778317476556743E-4	5.467137582786665E-4	0.0022151722976672074	4.841635673249965E-4	3.4735253726886453E-4	8.679987044780613E-5	1.738309611557876E-4
7	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_21_AMER_1495_The_letters_patents_of_K_Henry_the_7_granted_unto_John_Cabot_and_his_3_sonnes_Lewis_Sebastian_and_Sa_pp.141-144_1.txt	9.109495054432393E-4	2.547356954323898E-5	1.8251279974108563E-4	0.0160390682511283	0.10529202106995109	2.4335437815367923E-4	0.4702144320996848	0.0064979199370268845	0.06796877534196011	8.207189433469417E-4	6.163381247001922E-4	0.001204701707368634	2.3496730416761185E-4	8.72602419872491E-4	0.04249925360276644	0.018524979980647855	0.011072146185557024	4.4716209533996365E-4	0.25610884249349	2.2378019011047343E-4
8	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_21_AMER_1495_The_letters_patents_of_K_Henry_the_7_granted_unto_John_Cabot_and_his_3_sonnes_Lewis_Sebastian_and_Sa_pp.141-144_2.txt	0.0011077133361238908	3.097582526047422E-5	2.2193531153863366E-4	4.4478352151557045E-4	0.12168205128129563	0.032060420658455185	1.9060463804995624E-5	0.0015485612235073452	6.22312302306049E-5	0.01370379392642148	0.10874877334986428	0.0014649156065507153	2.857199162240063E-4	0.0010610833332155149	0.2232073446689685	0.13687855744128755	7.579135878712054E-4	5.437484882064564E-4	0.35589830042862314	2.721164010348723E-4
9	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_MAlem_AMER_chunked_pages/07_22_AMER_1497_The_signed_bill_of_K_Henry_the_7_on_the_behalfe_of_John_Cabot_pp.145-145_0.txt	0.0021684720186190072	6.0638622051813594E-5	4.34463048625058E-4	8.707131974453959E-4	0.001912475344658467	0.013015802455590236	0.4850611608622106	0.003031480774660024	1.2182455247086694E-4	0.001953682452390654	0.0014671636237073037	0.0028677351791747594	5.593285043059452E-4	0.0020771886032827248	0.28771508786949457	0.0067883079642343915	0.0014837001182822541	0.0010644481233457069	0.186813628574659	5.326981107912132E-4
