0	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_17_AMER_1170_The_most_ancient_voyage_and_discovery_of_the_West_Indies_performed_by_Madoc_the_sonne_of_Owen_Guined_pp.133-135.txt	0.0390048391390324	4.089958064773588E-4	5.732527611657503E-4	4.4925536392966187E-4	0.1209834213550072	0.01776798657035048	2.5214923794795847E-5	2.5712225233225344E-4	0.019211922163701902	2.956201818676948E-4	0.13016684219147467	1.3211039664702852E-4	1.891689523345827E-4	1.5860561384263726E-4	1.1414772873145219E-4	0.2916896316553604	4.35325597842572E-4	0.03591454859474586	0.2998540205258324	6.531949253383051E-5	3.7685363058370886E-4	2.9389619777959254E-4	3.869177268569368E-5	0.0011804801920215617	0.0087006742949774	0.03131585603722129	2.5254153009769764E-5	5.306479645067139E-5	1.1065144474289394E-4	2.0722621352249165E-4
1	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_18_AMER_1488_The_verses_of_Meredith_the_sonne_of_Rhesus_making_mention_of_Madoc_the_sonne_of_Owen_Guined_and_of_h_pp.135-135.txt	0.001825479659349378	0.0016624410860091893	0.01974310492700685	0.001826083698850896	0.004195792091068647	0.0025693128314160595	1.0249084375240379E-4	0.0010451221984057752	0.008438463120787882	0.001201604340208731	0.04152354916552059	5.36987782751628E-4	0.03559493365534175	6.446826220412712E-4	4.6397510955482787E-4	0.1408472565365019	0.0017694635206120819	0.09374246880946241	0.05214189286503724	0.5574818321610044	0.00153179311125472	0.0011945968796570642	1.5727005408009255E-4	0.004798285804784407	5.395215846801723E-4	0.022811179227563285	1.0265029834267508E-4	2.1569193728443337E-4	4.4976379966146573E-4	8.423102780076403E-4
2	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_19_AMER_1488_The_offer_of_the_discovery_of_the_West_Indies_pp.135-138.txt	0.006000510780498617	0.002117145804344302	2.5861249788349075E-4	2.0267334014604664E-4	0.010128856622412943	2.851628398801604E-4	1.137525166604225E-5	1.1599600113892324E-4	0.006734472453396581	1.3336363788655402E-4	0.08771191239166701	5.959918902752254E-5	0.01554641873004324	7.155202164360619E-5	5.149565995100813E-5	0.08907247585411823	1.96389180963997E-4	0.02200009617010869	0.12754311744776267	0.618472612385118	0.0059679151039172176	1.3258589399844985E-4	1.7455085539298916E-5	5.325520465699217E-4	5.9880410584042496E-5	5.991318654794614E-4	1.1392949208839571E-5	2.3939212315139972E-5	4.9918375379796676E-5	0.005891390797350394
3	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_20_AMER_1494_Another_testimony_concerning_the_foresaid_offer_made_by_Bartholomew_Columbus_to_K_Henry_the_seventh__pp.139-140.txt	4.120383927183641E-4	0.035748658222763754	5.259376360904894E-4	4.121747335776387E-4	9.470537896875407E-4	5.799327995934282E-4	2.313373491279589E-5	2.3589990094925544E-4	0.00190468886546885	2.712202891373097E-4	0.06439781378049636	1.2120627133870029E-4	1.7355532908422926E-4	0.08268349486967617	1.0472620575264879E-4	3.4831781435597264E-4	3.9939470224863264E-4	0.0015071941998853636	0.1807755550263816	0.617129589969182	3.4574889306814244E-4	2.6963859921381024E-4	3.549823191620085E-5	0.001083045741255404	0.007982538211919037	0.0012184484493812573	2.3169726227599343E-5	4.868493532963474E-5	1.0151849798286157E-4	1.901221804049705E-4
4	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_21_AMER_1495_The_letters_patents_of_K_Henry_the_7_granted_unto_John_Cabot_and_his_3_sonnes_Lewis_Sebastian_and_Sa_pp.141-144.txt	0.18954931585384568	0.011997178550339025	0.04418762571887435	0.01539471234885328	0.002098237872291376	2.494830300266758E-4	9.95197079027847E-6	1.0148248575192309E-4	8.193838143805258E-4	1.1667706945722805E-4	0.02939431057433577	5.21420893127857E-5	7.466228743669258E-5	6.259937364799369E-5	4.505248048167818E-5	0.0018406658477112556	1.7181680457364497E-4	6.483843922772545E-4	0.13018385892873846	0.5715236040639375	1.4873875306153106E-4	1.1599663752622854E-4	1.527109083199335E-5	4.659186950200346E-4	5.23881241960787E-5	5.24167992043307E-4	9.967454001916276E-6	2.0943918314682735E-5	4.367254705765445E-5	8.178923088323946E-5
5	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_22_AMER_1497_The_signed_bill_of_K_Henry_the_7_on_the_behalfe_of_John_Cabot_pp.145-145.txt	0.0740623358958683	0.0011582330054808044	0.001623391384336681	0.00127224382781399	0.0029232343479173167	0.0017900561696867065	7.140600589857776E-5	7.281431114410844E-4	0.005879129542864927	8.371651892336861E-4	0.004666209690811986	3.7412271553991986E-4	5.357065298376544E-4	4.49154377374417E-4	3.232543337207941E-4	0.0010751391420468354	0.001232796198803672	0.004652198113837098	0.14551334920112266	0.6552995940715955	0.0010672097519451825	8.32283048047541E-4	1.0957102115816415E-4	0.08826526050858682	3.758880310435423E-4	0.0037609377600115244	7.15170988996362E-5	1.5027390918173297E-4	3.13353226061622E-4	5.86842789831512E-4
6	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_23_AMER_1497_The_voyage_of_Sebastian_Cabota_to_the_North_part_of_America_for_the_discovery_of_a_Northwest_passage_pp.145-155.txt	6.849993307374729E-5	0.008556736044574678	0.029490968453937977	7.219344475373813E-4	0.03805533156039988	0.01643170799438416	0.024180084288228338	0.010493807100950417	0.09310113027754617	4.508941880774422E-5	0.10087674502578722	2.0150116157972735E-5	0.014403913624883856	2.4191294730380278E-5	1.7410363237746425E-5	0.17713251749377087	6.639796401870884E-5	0.05383033729140906	0.16400272887898462	0.21824952016868718	0.0327280719507639	4.482646842297948E-5	0.007846843635464883	8.334643921715823E-4	2.0245195422010812E-5	0.007390093098751495	3.851885464984889E-6	8.093699205498966E-6	1.6877093107016757E-5	0.0013384308401175017
7	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_24_AMER_1497_A_briefe_extract_concerning_the_discovery_of_Newfoundland_pp.155-155.txt	0.0022579802196884724	0.0020563138402451744	0.19672933665730793	0.002258727370849184	0.04826702977077321	0.024716621781318525	1.2677341908843355E-4	0.0012927370836871746	0.010437740411799888	0.001486293653389788	0.26674725064948357	6.642132578457208E-4	9.510873428767437E-4	7.97423625670478E-4	5.739021053655491E-4	0.17421739959028573	0.002188692494347715	0.008259460163695245	0.17218845736626656	3.284077108075252E-4	0.001894712180524084	0.023016202162362952	1.945311575746353E-4	0.005935116493972161	6.673473791195237E-4	0.04975427897897104	1.2697065235199096E-4	2.667946067983686E-4	5.563237902795778E-4	0.0010418740832529552
8	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_25_AMER_1549_The_large_pension_granted_by_K_Edward_the_6_to_Sebastian_Cabota_constituting_him_Grand_pilote_of_Eng_pp.156-158.txt	0.267831926860041	0.033370351721748556	3.4098820890635605E-4	0.01046017494947157	6.140160987223386E-4	3.7599561820555506E-4	1.4998604952225727E-5	1.5294415000190932E-4	0.016524308760541402	1.7584389149150612E-4	0.018817774837112222	7.85832892265011E-5	1.1252345667919144E-4	9.434345170307268E-5	6.7898547041821E-5	2.2582956513685315E-4	2.589449296285327E-4	9.771794513761213E-4	0.07388462997904187	0.5733919636175673	2.241640219076785E-4	1.7481841322745102E-4	2.301504530161662E-5	7.021855865260735E-4	7.895408814630737E-5	7.899730422177992E-4	1.5021939684575825E-5	3.156455777186036E-5	6.581885079637764E-5	1.232644658244383E-4
9	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem_AMER/07_26_AMER_1576_A_discourse_written_by_sir_Humfrey_Gilbert_knight_to_proove_a_passage_by_the_Northwest_to_Cataya_and_pp.158-203.txt	0.019501977355513442	0.0030250594897654457	2.1198408050894292E-5	1.7503072827256786E-4	0.017780947607362346	0.001924386417777538	9.324268102735511E-7	9.508166018808121E-6	0.06803793797491127	1.0931787281001912E-5	0.11063644479933282	4.885332065726348E-6	0.0345420409058697	1.6428274340511475E-4	4.221087617286622E-6	0.5199407349007538	0.010471662239853132	0.009248972011345374	0.1590504271824693	2.415460247576756E-6	1.3935732329189054E-5	0.0071396618514983174	1.43078941989889E-6	6.773237323911907E-4	4.908383733208031E-6	0.03569307978225664	9.338774738601377E-7	1.9622918274504897E-6	0.0019051034821460223	7.663052200844739E-6
