0	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_01_NNE-_0517_The_voyage_of_Arthur_K_of_Britaine_to_Island_and_the_most_Northeastern_parts_of_Europe_Anno_517_pp.003-004.txt	4.0143905869377704E-5	0.058868250315157536	2.7867244029483563E-4	2.7948986112577717E-5	1.4656418056432833E-5	0.007602623952249894	5.517917498789362E-5	3.6272802943724355E-5	9.179078922721512E-5	8.11514826066968E-5	7.291656775613603E-4	7.694783368341517E-5	7.747048837642398E-5	1.0467066633048608E-4	1.456304063417325E-5	1.1894995498157366E-5	8.45078589235236E-5	3.937585008534027E-6	6.068396759468338E-5	1.0276976427465855E-4	4.748824907986968E-5	2.660187946786577E-5	3.3945797019361846E-5	1.5902906616197224E-5	0.0038636619215295276	5.898719310460674E-4	5.8892264844616E-5	3.9167028631883336E-5	5.592958565230927E-5	6.911242095513556E-5	1.0603026539478966E-5	6.485124877443424E-4	1.8860922353500483E-4	5.281352910830472E-4	0.007412967170104552	0.0012740946134415115	0.004324897747433931	2.139027401501778E-5	1.412080470022837E-4	9.332035395181736E-6	0.01250378253346378	4.0102405958927454E-5	6.725415561439848E-4	3.8812888667292E-5	3.7835611704178934E-5	3.8146538086035746E-4	8.850173465141919E-5	5.460359257913624E-5	8.787230550561765E-5	3.403268113592255E-5	1.1958953784728133E-4	2.6971683468955395E-5	0.08885299932200996	0.004269005044592572	7.432990750829261E-4	7.422614045283771E-4	1.3107280723901177E-6	5.289235434021107E-5	1.723787312705261E-5	0.023658533520983443	2.3035023486022693E-4	5.308918056247557E-6	8.36863081035135E-5	0.6308162890265772	0.011071388965701178	0.06635852598838532	1.8580936754333328E-5	8.187654190953488E-5	1.1914590775754708E-5	0.027771295049654168	1.1945342247229461E-4	1.1999570266763696E-4	1.5156457308807786E-4	6.503491113170524E-5	5.41125819715559E-5	7.635679003354343E-5	2.6768780967088797E-5	2.140265788633413E-5	2.5779203793530413E-5	7.995972140831916E-5	3.765898224074133E-5	3.6605445700374625E-4	6.609863084254296E-5	3.9347324693343726E-5	1.0566605732681445E-5	0.0018603652860304707	1.8733493610209186E-5	2.823445502245622E-5	2.9972699154007254E-4	4.918632012428935E-5	6.20094537126571E-5	1.860818995004918E-4	9.034489775832215E-5	3.0415446817751954E-4	0.007892218587136884	0.0310381514367274	1.5939926444541737E-4	4.082901115004793E-5	4.424620686402569E-5	6.967004023662138E-5
1	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_02_NNE-_0517_Two_testimonies_of_Galfridus_Monumetensis_in_his_history_of_the_Kings_of_Brittaine_concerning_the_co_pp.004-004.txt	0.006451208202469674	0.038631189116679135	4.849559255770298E-4	4.863784310649633E-5	2.5505632263747746E-5	4.6766634055851974E-4	9.602480909313929E-5	6.312325218179477E-5	1.5973767302584284E-4	1.4122276432445698E-4	0.001268920657122206	1.3390742143574468E-4	1.34816964159586E-4	1.821517040485256E-4	2.534313347415814E-5	2.0700104199182308E-5	1.4706365257874385E-4	6.85232877830167E-6	1.0560444958758824E-4	1.7884368508927801E-4	8.264077984243899E-5	4.629355908240671E-5	5.9073711758355327E-5	2.7674817033444264E-5	3.423368151009898E-4	0.0010265166084945535	1.0248646323558824E-4	6.815988908763653E-5	9.733070104980187E-5	1.2027195096044166E-4	1.8451772783597093E-5	0.0011285650400505289	3.282246370506207E-4	9.190802601294037E-4	1.376187038781728E-4	0.04050531572559728	0.03305173777072643	3.722413354662641E-5	2.457353840245762E-4	1.6239947724288226E-5	0.008996840928607763	6.978766676425401E-5	0.0011703812996496964	6.754360182890904E-5	6.58429088802623E-5	6.638399428913932E-4	1.5401394051612314E-4	9.502315963153672E-5	1.5291858500244407E-4	5.9224910660981154E-5	2.0811406737852555E-4	4.693710546769249E-5	0.03976095439464838	0.0010477296742346298	0.0012935161100107926	0.0012917103179357207	2.28097670818554E-6	9.20452005511097E-5	2.999797435463922E-5	0.015646048049926312	4.0086386452617493E-4	9.238772470848645E-6	1.4563395993348247E-4	0.6893631785905138	1.2278918013334655E-4	0.058047387840233666	3.233522257261032E-5	1.4248453891879456E-4	2.073420461461666E-5	0.010040528753710918	2.0787719444773943E-4	2.0882089018520135E-4	2.6375818774490535E-4	1.131761199253419E-4	9.416868509715029E-5	1.3287886575949367E-4	4.658400714734727E-5	3.724568441032178E-5	4.4861908924698584E-5	1.3914881810137678E-4	6.553553185785229E-5	6.370212921666465E-4	1.1502724369049807E-4	6.847364685740705E-5	1.838839196972089E-5	0.028762868660921245	3.2600707566986244E-5	4.913462649586603E-5	5.215958221378097E-4	8.559582489164027E-5	1.0791110878396002E-4	3.2382649575938427E-4	1.572214800544853E-4	5.293006781630848E-4	9.716294667836157E-4	0.009344282851247386	2.773924028642372E-4	7.105213156965815E-5	7.69988599529767E-5	1.2124234033402468E-4
2	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_03_NNE-_0580_A_testimony_of_M_Lambard_in_his_touching_the_right_and_appendances_of_the_Crowne_of_the_kingdome_of__pp.005-007.txt	2.0209297728443373E-5	0.10163021155271652	1.4028964528153162E-4	1.4070115234802587E-5	7.378353195096708E-6	1.352880572579899E-4	2.7778372621953947E-5	1.826050201791802E-5	4.6209439466542344E-5	4.085338577764935E-5	3.67077541461665E-4	3.8737179324972005E-5	3.9000294835818214E-5	5.269344408564241E-5	7.331345010748658E-6	5.988194230101761E-6	4.2543057143862636E-5	1.9822642078587795E-6	3.054960253380987E-5	5.173648948028268E-5	2.3906596617187624E-5	1.3391953041429294E-5	1.7089037644363716E-5	8.005862100217796E-6	0.06655565982065484	2.969541009524739E-4	2.9647621186135302E-5	1.9717516908687055E-5	2.815614534255369E-5	3.479266557570509E-5	5.337789522926628E-6	3.2647500689354477E-4	0.005633002194341551	0.0021118919912913856	3.9810791317171735E-5	6.414063808595867E-4	3.312282641338785E-4	1.0768319791030368E-5	7.108714017033475E-5	4.697945494572846E-6	7.566183059121064E-4	2.0188405789110868E-5	0.005876624043743486	1.9539235303373056E-5	1.9047253253221666E-5	0.011268142385660313	4.4553659299469394E-5	2.7488612171048105E-5	4.423679125359829E-5	1.7132776960242977E-5	6.020392194587716E-5	1.3578120256535554E-5	0.08165084203204015	3.03090686384373E-4	0.029910471484199366	0.0040657050706554435	6.598484447963654E-7	2.662713837307579E-5	8.677912691487178E-6	8.341053821487403E-4	1.1596321726277864E-4	2.6726224887961782E-6	4.2129470952856346E-5	0.4135592697222207	0.0554160437752094	0.0020239998409030957	9.354039543724136E-6	4.121839608256365E-5	5.998058910442651E-6	0.03797888836441771	0.003752170259718585	0.025904652422045076	0.009306387988994799	3.2739960234065316E-5	2.7241426967179232E-5	3.843963535579199E-5	1.3475974813005206E-5	1.0774554095765868E-5	1.2977800574783705E-5	4.0253427792554726E-5	1.895833421714579E-5	1.842796147062373E-4	0.001879292889982245	1.9808281788347113E-5	5.319454512614571E-6	0.004628582392710958	9.430839916137879E-6	1.4213826367713288E-5	1.508889550756076E-4	0.0517132494979144	3.121688049326431E-5	9.367759383245117E-5	4.548154688745566E-5	1.531178411696274E-4	2.810761680620106E-4	0.07838985953232734	8.024498670742459E-5	2.0554194327131216E-5	2.2274483474003105E-5	3.507338300552708E-5
3	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_04_NNE-_0580_The_voyage_of_Malgo_king_of_Britaine_to_Island_Gotland_Orkney_Denmark_and_Norway_Anno_580_pp.007-008.txt	3.765827234344515E-5	1.8494911091357653E-4	2.614175781844034E-4	2.621843858879429E-5	1.3748920808663965E-5	2.520975529924763E-4	5.176258648428637E-5	3.402686067368625E-5	8.610727990907931E-5	7.612673871399532E-5	0.03852284305739245	7.21833716558854E-5	7.267366457444069E-5	9.818965976726524E-5	1.3661325136991603E-5	1.1158480229881227E-5	7.927529465764029E-5	3.6937773097946887E-6	5.6926532908812134E-5	9.640645791467287E-5	4.454786793248359E-5	2.4954742199427143E-5	3.184393848545693E-5	0.0034548114944364964	0.024263790989783998	5.533481943527448E-4	5.524576895076376E-5	3.6741881467694876E-5	5.246653316206957E-5	6.483311263014541E-5	9.946507506960365E-6	6.083578404420007E-4	1.7693090277458442E-4	0.0039353274337711255	7.418395442411008E-5	0.0011952051228003907	6.172151227721536E-4	2.006582934354973E-5	1.3246471602441594E-4	8.754213692457307E-6	0.0014098925458439903	3.761934202771929E-5	0.014390472136071211	3.6409669169328276E-5	3.549290331820166E-5	0.003797739042603439	8.302187727360084E-5	5.122264303245559E-5	8.243142117123195E-5	3.192544290444418E-5	1.1218478342225828E-4	2.530164864724621E-5	0.14870936435030047	5.647831887082401E-4	0.035096208076848025	0.004136195269656489	1.229570308352038E-6	4.961736137760997E-5	1.6170537140868513E-5	0.004994176252519696	2.1608739087244797E-4	4.980200049833943E-6	7.850461268602074E-5	0.5298392775760414	6.619003584607053E-5	0.04849016048790324	1.743044084867622E-5	7.680690373780417E-5	1.117686220553669E-5	0.0054123902236329294	1.120570960497824E-4	1.1256579929727174E-4	1.4217998591220068E-4	6.100807438116568E-5	5.076203485835448E-5	7.162892429328553E-5	2.5111309478473712E-5	2.0077446429346386E-5	2.4183005022301072E-5	7.50087690793791E-5	3.5327210411795066E-5	0.007223175598789072	6.200593061115385E-5	3.691101394341905E-5	9.91234180654716E-6	0.005185068306945765	1.7573551677132378E-5	2.648623181222329E-5	0.003721061737311981	4.614079768021034E-5	5.816994747291877E-5	1.7456006578872883E-4	8.475091526205649E-5	2.8532180785731566E-4	5.237610444638868E-4	0.10823387383168886	1.4952956823290327E-4	3.830095722137807E-5	4.150656674195018E-5	6.535620519703406E-5
4	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_05_NNE-_0624_The_conquest_of_the_Isles_of_Anglesey_and_Man_by_Edwin_the_Saxon_king_of_Northumberland_Anno_624_pp.008-010.txt	2.456214368430454E-5	0.04948044582912075	1.7050639122285377E-4	1.7100653209019886E-5	8.96756402754387E-6	1.6442751973831798E-4	3.3761508629579593E-5	2.2193600210084226E-5	5.616241133163858E-5	4.965272643040218E-5	4.4614174316274716E-4	4.708071390157706E-5	4.740050141076289E-5	6.404299457822413E-5	8.910430831041449E-6	7.277981108778091E-6	5.170633321248122E-5	2.409220693757958E-6	3.7129628996347564E-5	6.287992316267855E-5	2.9055797435634116E-5	1.6276422824633296E-5	2.0769816135500206E-5	9.730230998849455E-6	0.0360184100322822	3.6091453514352026E-4	3.603337143411847E-5	2.3964439037742823E-5	3.422064916816061E-5	4.228659810517074E-5	6.487486847906308E-6	0.036294841209309654	1.1540099918841594E-4	3.23140826070667E-4	4.838556933831436E-5	7.795578004934668E-4	4.025709515135019E-4	1.3087689710937856E-5	8.639847729654629E-5	5.709827912343665E-6	0.003163212981298682	2.4536751866012582E-5	0.004898752054514761	2.3747757663415414E-5	2.314980844378917E-5	2.3340049485387303E-4	5.414999551592087E-5	3.340933717242098E-5	5.3764877805437695E-5	2.082297638756416E-5	0.0023167990983105516	1.6502688276713356E-5	0.07007031333336178	0.002612000826115157	0.031865580692926616	0.004941410308528148	8.019720689325305E-7	0.0022759902689462735	1.0547033413643305E-5	0.0032573898659076983	1.4094033562055822E-4	3.248274060078964E-6	5.120366540156352E-5	0.5430203943292833	0.020235823246950273	0.03835799300413599	1.1368790068259125E-5	5.009635567848528E-5	7.28997052568849E-6	0.014748304555271353	7.30878588618989E-5	7.341965428107142E-5	0.0023363630991940394	3.979176408271314E-5	3.310891117169379E-5	4.6719082447500756E-5	1.6378541901396302E-5	1.3095266811871432E-5	1.577306676893815E-5	4.892354452450647E-5	0.006753925608093426	2.239712846692531E-4	4.0442603501837856E-5	2.407475360906814E-5	6.465202691188478E-6	0.023574548466486264	1.1462132341087312E-5	1.7275318036220626E-5	1.8338866816363712E-4	3.009476621746878E-5	3.794063081035033E-5	1.1385465000469442E-4	0.009029789566958166	1.8609763020838E-4	0.0025852446384712104	0.08629960502173249	9.75288166831657E-5	2.498132696949489E-5	2.7072146243464368E-5	4.262777878045329E-5
5	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_06_NNE-_0624_The_voyage_of_Bertus_into_Ireland_Anno_684_pp.010-010.txt	7.264117838748306E-5	0.06007540663461356	5.0426320032237E-4	5.057423392131217E-5	2.6521073510462802E-5	4.8628527487830874E-4	9.984779026266333E-5	6.56363423584808E-5	1.6609721824971372E-4	1.4684518600713758E-4	0.0013194394743280074	1.392386015280876E-4	1.401843553596516E-4	1.8940360635534293E-4	2.635210524888425E-5	2.152422568724381E-5	1.5291861422708867E-4	7.12513665091536E-6	1.0980881954160407E-4	1.8596388711666686E-4	8.593091025931893E-5	4.8136618249237525E-5	6.142557988284212E-5	2.8776618801008932E-5	0.04016839794282929	0.0010673847310301778	1.0656669857040407E-4	7.08735000279732E-5	1.012056729538757E-4	1.250602698135175E-4	1.9186382730362067E-5	0.10070457562531872	3.412920580501386E-4	0.0075910763914660215	1.430976391498926E-4	0.008940904292656423	0.0011905812732948796	3.8706116827244756E-5	2.5551870725826784E-4	1.6886499536578623E-5	0.022625837667293168	7.256608349243498E-5	0.0012169770253999447	7.023267687474735E-5	6.84642752039566E-5	0.007325674336488362	1.6014561002942814E-4	9.880626270011649E-5	1.59006645748991E-4	6.158279838147704E-5	2.1639959450651442E-4	4.880578578114049E-5	0.05461474530463693	0.001089442340504713	0.03452204068751033	0.0013431364469599228	2.3717879379694826E-6	9.570974382669844E-5	3.1192266664769356E-5	0.0029981446496950277	0.007052228540920682	9.606590470375342E-6	1.5143200204079764E-4	0.537652459769785	1.2767771600136129E-4	0.06035839551365717	3.362256641817377E-5	1.4815719491654324E-4	2.1559683723144265E-5	0.030346482553923523	2.1615329108831037E-4	2.171345576480228E-4	2.742590426237577E-4	1.1768193648879592E-4	9.791776945654804E-5	1.3816909654905483E-4	4.843862975797432E-5	3.872852568323266E-5	4.6647970617168835E-5	1.44688670941356E-4	6.814466075478454E-5	6.623826589586057E-4	1.1960675799272901E-4	7.119974925757532E-5	1.9120478572151766E-5	0.0033663671653710774	3.389862101579989E-5	5.109079546552362E-5	5.423618202685753E-4	8.900360283820427E-5	1.1220731245007087E-4	3.367188160584051E-4	1.6348084951712077E-4	5.503734253493987E-4	0.001010312398729521	0.003080896164504651	2.884360690035825E-4	7.388088971675198E-5	8.006437181866059E-5	1.2606929274792036E-4
6	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_07_NNE-_0890_The_voyage_of_Octher_to_the_North_parts_beyond_Norway_about_the_yeere_890_pp.011-014.txt	1.5713229047914062E-5	7.717156314259165E-5	0.005850375592978883	1.0939862749601218E-5	5.736852181052669E-6	1.0518981212049512E-4	2.159837206875016E-5	1.4197992161479417E-5	3.5928982603465633E-5	3.176451832878432E-5	0.0017207361021497106	3.011911544787214E-5	3.0323694268152792E-5	0.03879472468290086	5.700302154539482E-6	4.655969187318909E-6	3.307827962567706E-5	1.541259471264472E-6	2.3753071897242264E-5	4.022640075189271E-5	1.8587970420825264E-5	1.0412574863634132E-5	1.328714962402585E-5	6.2247558820257015E-6	7.700007920047384E-5	2.3088916139903025E-4	2.3051759080567344E-5	1.5330857291802713E-5	2.1892099706721608E-5	2.7052158403756615E-5	4.150263433709254E-6	2.5384239624108546E-4	7.382589874533043E-5	0.07053761134934053	3.095387533753808E-5	0.004804682024049552	0.026093374322204037	8.372635091594512E-6	5.527201048087485E-5	3.652768869199347E-6	0.03647139521986361	1.569698504812753E-5	0.0304050567575468	1.5192238932225286E-5	1.4809710714502471E-5	0.0015846383736459638	3.4641572552517044E-5	2.137307614826391E-5	3.439519980618801E-5	1.3321158024418834E-5	4.681003901421435E-5	0.15071960153772948	3.3128392279609375E-4	0.01458890281444134	2.9094400170936183E-4	0.25434292665070013	5.130484932884302E-7	2.0703258953811697E-5	6.747291846129946E-6	0.04944956141441907	9.016427084541818E-5	2.078030117095771E-6	3.275670612828682E-5	3.993777079668591E-5	2.7618345962702736E-5	1.3838572807126605E-4	7.272997204000528E-6	3.204832287276385E-5	4.663639220378133E-6	0.00656433777305702	4.675676039027904E-5	4.696902107426151E-5	0.0014946500186866635	2.5456129207963927E-5	2.118088353584174E-5	2.988776764933034E-5	1.0477903870090683E-5	8.377482417789599E-6	1.0090561072922267E-5	3.12980361498589E-5	1.474057396371803E-5	1.4328196029617777E-4	2.5872493064374918E-5	1.5401429231647882E-5	4.13600750950543E-6	0.012210782724777595	7.332711393920337E-6	1.1051601711464442E-5	1.173198962063122E-4	1.925263367874084E-5	2.4271897022015168E-5	7.283664718715321E-5	3.536302811206496E-5	1.1905291029654208E-4	0.10930318520146966	0.18151729085578572	6.239246276756711E-5	1.598139468760381E-5	1.7318962066572833E-5	2.7270423151587336E-5
7	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_08_NNE-_0890_The_second_voyage_of_Octher_into_the_Sound_of_Denmarke_pp.014-015.txt	3.330480351022968E-5	1.6356814625460392E-4	0.012400099877056842	2.3187466954967938E-5	1.215948256558735E-5	2.2295392075482632E-4	4.577859431038132E-5	3.009319966863372E-5	7.615288380778321E-5	6.732613890571966E-5	6.049416241808522E-4	6.383864314804656E-5	6.427225595869327E-5	8.683848519286325E-5	1.2082013354923933E-5	9.868508787118147E-6	7.011070735558679E-5	3.266759727884065E-6	5.034556486701439E-5	8.526142964506663E-5	3.9397930281028286E-5	2.2069859658472156E-5	2.8162633287519514E-5	1.3193613541675795E-5	0.0032054305215142255	4.893786076425344E-4	4.885910492378174E-5	3.2494351618621796E-5	4.640116152672706E-5	5.733810774459031E-5	8.796645664229474E-6	5.380288865895143E-4	0.0031987027218975963	4.3815970856379225E-4	6.560794938158841E-5	0.016268163145079645	0.07355928243885815	1.7746127529747073E-5	1.1715118789828006E-4	7.74218647777669E-6	0.01645803171832101	3.327037371738055E-5	0.00360019009341128	3.2200544584144086E-5	3.13897610660315E-5	3.1647716584549864E-4	7.342416785428988E-5	4.5301070795604634E-5	7.29019711828264E-5	2.823471542221836E-5	9.921570842764188E-5	0.3924695103035661	7.021692308549836E-4	0.003541717506437021	6.166671904204537E-4	0.20748716357059696	1.08742634681182E-6	4.388136705546437E-5	1.4301148953935985E-5	0.01658572996312499	1.9110669837454065E-4	4.404466104782052E-6	6.942911975115351E-5	8.464966716671056E-5	5.8538164419328366E-5	2.933139629021972E-4	1.5415402020238674E-5	6.792767373625808E-5	9.884765722161575E-6	0.007828918956374909	9.910278230048813E-5	9.955267712168794E-5	1.2574332807164206E-4	5.395526144352899E-5	4.4893711036937606E-5	6.334829244104266E-5	2.2208327042669216E-5	1.7756401627196114E-5	2.1387338835123845E-5	6.633741168340519E-5	3.124322301881088E-5	3.036917185941621E-4	5.483776092115039E-5	3.264393160518676E-5	8.766429675331373E-6	0.01371232817920979	1.554196858119107E-5	2.3424302054739217E-5	0.0032908899505630323	4.080671005110909E-5	5.144523501018116E-5	1.5438012234882356E-4	7.495332112882298E-5	2.52337299523658E-4	0.11911001971293413	0.09876376793100317	1.322432650002639E-4	3.387319107148958E-5	3.670821744337143E-5	5.780072841393497E-5
8	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_09_NNE-_0890_Wolstans_Navigation_into_the_East_sea_or_the_Sound_of_Denmarke_pp.015-016.txt	3.791914798701385E-5	1.862303358698626E-4	0.0037269514739797817	2.640006540315899E-5	1.3844165713465333E-5	2.53843945147146E-4	5.212116900073098E-5	3.426257990944709E-5	8.670378343046674E-5	7.665410257640728E-5	6.887556314143245E-4	7.268341805641992E-5	7.317710745263352E-5	9.886986332121389E-5	1.3755963227518195E-5	1.1235779997769427E-5	7.982446997094992E-5	3.71936575219863E-6	5.7320888384636465E-5	9.707430843429575E-5	4.485647087662591E-5	2.5127614825446585E-5	3.20645356459E-5	1.502157441693384E-5	1.8581651099919258E-4	5.571814840215546E-4	5.562848102523276E-5	3.6996408863067503E-5	5.2829992231026467E-5	6.528224050907998E-5	1.0015411399403295E-5	6.125722064569356E-4	1.7815658202793833E-4	4.988662619154639E-4	7.469785975349861E-5	0.0012034848416033017	0.004085213786801666	2.0204834290351266E-5	1.3338235817559737E-4	8.814858034027993E-6	0.06723039535389236	0.07970350756040737	6.352695942896219E-4	3.666189518198352E-5	3.573877848503919E-5	0.0038240476742849353	8.359700683521502E-5	5.1577485119859734E-5	8.300246038015284E-5	3.214660468233871E-5	1.1296193743790159E-4	0.3013693726757909	7.994540177527142E-4	5.686956936815781E-4	0.09768634807294124	0.09768536790963955	1.2380880901179917E-6	4.996108296322907E-5	1.6282557661751756E-5	0.018883664896903306	2.175843245779249E-4	5.0147001161474596E-6	7.904844914168179E-5	9.63777869267432E-5	6.664856373714583E-5	3.3395229497539837E-4	1.755118928430848E-5	7.733897940660757E-5	1.1254289313566401E-5	0.012377330143326218	1.128333655180634E-4	1.1334559277976838E-4	1.4316493006973297E-4	6.143070451464402E-5	5.111368610756096E-5	7.212512978972269E-5	2.5285266715845227E-5	2.0216531852881053E-5	2.4350531480792897E-5	7.552838826765251E-5	3.5571937749990875E-5	3.457678774854656E-4	6.243547333966081E-5	3.7166712994863694E-5	9.981009017949547E-6	0.0017572646473522212	1.769529150528352E-5	2.666971374965015E-5	0.04184779152748747	4.646043555896963E-5	5.857291663584154E-5	1.757693211971745E-4	8.533802264075902E-5	2.87298359239443E-4	0.09404790874185925	0.16440322516969888	1.50565426224198E-4	3.856628502965613E-5	4.179410123669231E-5	6.580895677141564E-5
9	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_10_NNE-_0973_The_voyage_of_King_Edgar_with_4000_shippes_round_about_his_large_Monarchie_Anno_973_pp.016-023.txt	8.220662938664345E-6	0.03458251440847266	5.706649994181096E-5	5.7233891255254115E-6	3.0013390605819495E-6	0.009816941299391285	1.1299583062122284E-5	7.427939070283898E-6	0.04131918251731298	1.661818826631475E-5	0.0031529828448074717	1.5757365679115086E-5	1.586439482766174E-5	7.723505451951864E-4	2.982217246252893E-6	2.435855369067935E-6	7.682216085608396E-4	8.063380592018558E-7	1.2426853654946926E-5	2.104517669847388E-5	9.724636424347948E-6	5.447528831695371E-6	6.951415150994532E-6	3.256594798278882E-6	0.02482051536669781	1.2079388432922174E-4	1.205994903827839E-5	8.020618166538156E-6	1.1453252043855471E-5	1.4152831052263004E-5	2.171286162198257E-6	0.024913033656684565	3.8623368110954275E-5	1.0815146458678197E-4	1.6194085570789506E-5	0.010022818227987113	8.856519029695045E-4	4.380297059665695E-6	2.8916562389569016E-5	1.9110127889671535E-6	0.11369610579086795	0.18848815378236064	0.005394135672023729	7.948097438448351E-6	7.74797081057076E-6	0.009089109647431419	1.812337176217342E-5	1.1181715383994124E-5	1.799447735742261E-5	6.969207267170103E-6	2.448952737264831E-5	0.04055499276863096	0.020448051994183532	0.011387031632661518	0.14507902036967507	1.5200017753284854E-4	2.684106953225931E-7	1.083128827767988E-5	3.5299690373441015E-6	0.0010902103860160864	4.717108606197141E-5	1.0871594321540983E-6	1.7137269446045146E-5	0.09463632303457771	0.014281854981614453	7.239902266597195E-5	3.805001402679454E-6	1.676666580007964E-5	2.4398680870341804E-6	0.04698738719013898	2.446165368685957E-5	0.008284649824433787	0.0188039399217968	1.3317839210747086E-5	1.1081166306448936E-5	1.5636331850382942E-5	5.481706895323128E-6	4.382833026950462E-6	5.279061432221215E-6	1.6374139589359412E-5	7.711800655910615E-6	7.496057603400924E-5	0.003017200075822629	8.057539166583775E-6	2.163827914921301E-6	0.043183183137921174	3.8362419724241755E-6	5.781847405474927E-6	6.137804774373916E-5	1.007236715457388E-5	1.2698286500599658E-5	3.810582307953357E-5	1.850081442288842E-5	6.228470573620488E-5	0.0023670834240524007	0.08069668203500951	3.264175713097128E-5	8.360958693846082E-6	9.060731512451863E-6	1.4267020243920409E-5
