id,nat
07_27_012,0
07_27_013,0
07_27_014,0
07_27_015,0
07_27_016,0
07_27_017,0
07_27_018,0
07_27_019,0
07_27_020,0
07_27_021,0
07_27_022,0
07_27_023,0
07_27_024,0
07_27_025,0
07_27_026,0
07_27_027,0
07_28_000,0
07_28_001,0
07_28_002,0
07_28_003,0
07_28_004,0
07_28_005,0
07_28_006,0
07_28_007,0
07_28_008,0
07_28_009,0
07_28_010,0
07_28_011,0
07_28_012,0
07_28_013,0
07_28_014,0
07_28_015,0
07_28_016,1
07_28_017,1
07_28_018,0
07_28_019,0
07_28_020,0
07_28_021,0
07_28_022,0
07_28_023,0
07_28_024,0
07_28_025,0
07_28_026,0
07_28_027,0
07_28_028,0
07_28_029,0
07_28_030,1
07_28_031,0
07_28_032,0
07_28_033,0
07_28_034,0
07_28_035,0
07_28_036,0
07_28_037,0
07_28_038,0
07_28_039,0
07_28_040,0
07_28_041,0
07_28_042,1
07_28_043,0
07_28_044,0
07_28_045,0
07_28_046,0
07_28_047,0
07_28_048,0
07_28_049,0
07_28_050,1
07_28_051,1
07_28_052,1
07_28_053,0
07_28_054,0
07_28_055,1
07_28_056,0
07_28_057,0
07_28_058,0
07_28_059,0
07_28_060,0
07_28_061,0
07_28_062,0
07_28_063,0
07_28_064,0
07_28_065,0
07_28_066,0
07_29_000,0
07_29_001,0
07_29_002,0
07_29_003,0
07_29_004,0
07_29_005,0
07_29_006,0
07_29_007,0
07_29_008,0
07_29_009,0
07_29_010,0
07_29_011,0
07_29_012,0
07_29_013,0
07_29_014,0
07_29_015,0
07_29_016,0
07_29_017,0
07_29_018,0
07_29_019,0
07_29_020,0
07_29_021,0
07_29_022,0
07_29_023,0
07_29_024,0
07_29_025,0
07_29_026,0
07_29_027,0
07_29_028,0
07_29_029,0
07_29_030,0
07_29_031,0
07_29_032,0
07_29_033,0
07_29_034,0
07_29_035,0
07_29_036,0
07_29_037,0
07_29_038,0
07_29_039,0
07_29_040,0
07_29_041,0
07_29_042,0
07_29_043,0
07_29_044,0
07_29_045,0
07_29_046,0
07_29_047,0
07_29_048,0
07_29_049,0
07_29_050,0
07_29_051,0
07_29_052,0
07_29_053,0
07_29_054,1
07_29_055,0
07_29_056,1
07_29_057,0
07_29_058,0
07_29_059,0
07_29_060,0
07_29_061,0
07_29_062,1
07_29_063,1
07_29_064,0
07_30_000,0
07_30_001,0
07_30_002,0
07_30_003,0
07_30_004,0
07_30_005,0
07_30_006,0
07_30_007,0
07_30_008,0
07_30_009,0
07_30_010,0
07_30_011,0
07_30_012,0
07_30_013,0
07_30_014,0
07_30_015,0
07_30_016,0
07_30_017,0
07_30_018,0
07_30_019,0
07_30_020,0
07_30_021,0
07_30_022,0
07_30_023,0
07_30_024,0
07_30_025,0
07_30_026,0
07_30_027,0
07_30_028,0
07_30_029,0
07_30_030,0
07_30_031,0
07_30_032,0
07_30_033,0
07_30_034,0
07_30_035,0
07_30_036,0
07_30_037,1
07_30_038,0
07_30_039,0
07_30_040,0
07_30_041,0
07_30_042,0
07_30_043,0
07_30_044,0
07_30_045,0
07_30_046,0
07_30_047,0
07_30_048,0
07_30_049,0
07_30_050,0
07_30_051,0
07_30_052,0
07_30_053,0
07_30_054,0
07_30_055,0
07_30_056,0
07_30_057,0
07_30_058,0
07_30_059,0
07_30_060,0
07_30_061,0
07_30_062,0
07_30_063,0
07_30_064,0
07_30_065,0
07_30_066,0
07_30_067,0
07_30_068,0
07_30_069,0
07_30_070,0
07_30_071,0
07_30_072,0
07_30_073,0
07_30_074,0
07_30_075,0
07_30_076,0
07_30_077,0
07_30_078,0
07_30_079,0
07_30_080,0
07_30_081,0
07_30_082,0
07_30_083,0
07_30_084,0
07_30_085,0
07_30_086,0
07_30_087,0
07_30_088,0
07_30_089,0
07_30_090,0
07_30_091,0
07_30_092,0
07_30_093,0
07_30_094,0
07_30_095,0
07_30_096,0
07_30_097,0
07_30_098,0
07_30_099,0
07_30_100,0
07_30_101,0
07_30_102,0
07_30_103,1
07_30_104,0
07_30_105,0
07_30_106,0
07_30_107,0
07_30_108,0
07_30_109,0
07_30_110,0
07_30_111,0
07_30_112,0
07_30_113,0
07_30_114,0
07_30_115,0
07_30_116,0
07_30_117,0
07_30_118,0
07_30_119,0
07_30_120,0
07_30_121,0
07_30_122,0
07_30_123,0
07_30_124,0
07_30_125,0
07_30_126,0
07_30_127,0
07_30_128,0
07_30_129,0
07_30_130,0
07_30_131,0
07_30_132,0
07_30_133,0
07_30_134,0
07_30_135,0
07_30_136,0
07_30_137,0
07_30_138,0
07_30_139,0
07_30_140,0
07_30_141,0
07_30_142,0
07_30_143,0
07_30_144,1
07_30_145,1
07_30_146,1
07_30_147,1
07_30_148,0
07_30_149,0
07_30_150,0
07_30_151,0
07_30_152,0
07_30_153,0
07_30_154,0
07_30_155,0
07_30_156,0
07_30_157,0
07_30_158,0
07_30_159,0
07_30_160,0
07_30_161,0
07_30_162,0
07_30_163,0
07_30_164,1
07_30_165,1
07_30_166,0
07_30_167,0
07_30_168,0
07_30_169,0
07_30_170,0
07_30_171,0
07_30_172,0
07_30_173,1
07_30_174,0
07_30_175,0
07_30_176,0
07_30_177,0
07_30_178,0
07_30_179,0
07_30_180,0
07_30_181,0
07_30_182,0
07_30_183,1
07_30_184,0
07_30_185,0
07_30_186,1
07_30_187,1
07_30_188,0
07_30_189,0
07_30_190,1
07_30_191,0
07_30_192,0
07_30_193,0
07_30_194,0
07_30_195,0
07_30_196,1
07_30_197,0
07_30_198,1
07_30_199,0
07_30_200,0
07_31_000,0
07_31_001,0
07_31_002,0
07_31_003,0
07_31_004,0
07_31_005,0
07_31_006,0
07_31_007,1
07_31_008,0
07_31_009,0
07_31_010,0
07_31_011,0
07_31_012,0
07_31_013,0
07_31_014,0
07_31_015,1
07_31_016,0
07_31_017,0
07_31_018,0
07_31_019,0
07_31_020,0
07_31_021,0
07_31_022,0
07_31_023,0
07_31_024,0
07_31_025,0
07_31_026,0
07_31_027,0
07_31_028,0
07_31_029,0
07_31_030,0
07_31_031,0
07_31_032,0
07_31_033,0
07_31_034,0
07_31_035,0
07_31_036,0
07_31_037,0
07_31_038,0
07_31_039,0
07_31_040,1
07_31_041,0
07_31_042,0
07_31_043,0
07_31_044,0
07_32_000,0
07_32_001,0
07_32_002,0
07_32_003,0
07_32_004,0
07_32_005,0
07_32_006,0
07_32_007,0
07_32_008,0
07_32_009,0
07_32_010,0
07_32_011,0
07_32_012,0
07_32_013,1
07_32_014,0
07_32_015,0
07_32_016,0
07_32_017,0
07_32_018,0
07_32_019,0
07_32_020,0
07_32_021,0
07_32_022,0
07_32_023,0
07_32_024,0
07_32_025,0
07_32_026,0
07_32_027,0
07_32_028,0
07_32_029,0
07_32_030,0
07_32_031,0
07_32_032,0
07_32_033,0
07_32_034,0
07_32_035,0
07_32_036,0
07_32_037,0
07_32_038,0
07_32_039,0
07_32_040,0
07_32_041,0
07_32_042,0
07_32_043,0
07_32_044,0
07_32_045,0
07_32_046,0
07_32_047,0
07_32_048,0
07_32_049,0
07_32_050,0
07_32_051,0
07_32_052,0
07_32_053,0
07_32_054,0
07_32_055,0
07_32_056,0
07_32_057,0
07_32_058,0
07_32_059,0
07_32_060,0
07_32_061,0
07_32_062,0
07_32_063,0
07_32_064,0
07_32_065,0
07_32_066,0
07_32_067,0
07_32_068,0
07_32_069,0
07_32_070,0
07_32_071,0
07_32_072,0
07_32_073,0
07_32_074,0
07_32_075,0
07_32_076,0
07_32_077,0
07_32_078,0
07_32_079,0
07_32_080,0
07_32_081,0
07_32_082,0
07_32_083,0
07_32_084,0
07_32_085,0
07_32_086,0
07_32_087,0
07_32_088,0
07_32_089,0
07_32_090,0
07_32_091,0
07_32_092,0
07_32_093,0
07_32_094,0
07_32_095,0
07_32_096,0
07_32_097,0
07_32_098,0
07_32_099,0
07_32_100,0
07_32_101,0
07_32_102,0
07_32_103,0
07_32_104,0
07_32_105,0
07_32_106,0
07_32_107,0
07_32_108,0
07_32_109,0
07_32_110,0
07_32_111,0
07_32_112,0
07_32_113,0
07_32_114,0
07_32_115,0
07_32_116,0
07_32_117,0
07_32_118,0
07_32_119,0
07_32_120,0
07_32_121,0
07_32_122,0
07_32_123,0
07_32_124,0
07_32_125,0
07_32_126,0
07_32_127,0
07_32_128,0
07_32_129,0
07_32_130,0
07_32_131,0
07_32_132,0
07_32_133,0
07_32_134,0
07_32_135,0
07_32_136,0
07_32_137,0
07_32_138,0
07_32_139,0
07_32_140,0
07_32_141,0
07_32_142,0
07_32_143,0
07_32_144,0
07_32_145,0
07_32_146,0
07_32_147,0
07_32_148,0
07_32_149,0
07_32_150,0
07_33_000,1
07_33_001,0
07_33_002,0
07_33_003,0
07_33_004,0
07_33_005,0
07_33_006,0
07_33_007,0
07_33_008,1
07_33_009,0
07_33_010,1
07_33_011,0
07_33_012,0
07_33_013,0
07_33_014,1
07_33_015,0
07_33_016,0
07_33_017,0
07_33_018,0
07_33_019,1
07_33_020,0
07_33_021,0
07_33_022,0
07_33_023,0
07_33_024,0
07_33_025,0
07_33_026,0
07_34_000,0
07_34_001,0
07_34_002,0
07_34_003,0
07_34_004,0
07_34_005,0
07_34_006,0
07_34_007,0
07_34_008,0
07_34_009,0
07_34_010,0
07_34_011,0
07_34_012,0
07_34_013,0
07_34_014,0
07_34_015,0
07_34_016,0
07_34_017,0
07_35_000,0
07_35_001,0
07_35_002,0
07_35_003,0
07_35_004,0
07_35_005,0
07_35_006,0
07_35_007,0
07_35_008,0
07_35_009,0
07_35_010,0
07_35_011,0
07_35_012,0
07_35_013,0
07_35_014,0
07_35_015,0
07_35_016,0
07_35_017,0
07_35_018,0
07_35_019,0
07_35_020,0
07_35_021,0
07_35_022,0
07_35_023,0
07_35_024,0
07_35_025,0
07_35_026,0
07_35_027,0
07_35_028,0
07_35_029,0
07_35_030,0
07_35_031,0
07_35_032,0
07_35_033,0
07_35_034,0
07_35_035,0
07_35_036,0
07_35_037,0
07_35_038,0
07_35_039,0
07_35_040,0
07_35_041,0
07_35_042,0
07_36_000,0
07_36_001,0
07_36_002,0
07_36_003,0
07_36_004,0
07_36_005,0
07_36_006,0
07_36_007,0
07_36_008,0
07_36_009,0
07_36_010,0
07_36_011,0
07_36_012,0
07_36_013,0
07_36_014,0
07_36_015,0
07_36_016,0
07_36_017,1
07_36_018,0
07_36_019,0
07_36_020,0
07_36_021,0
07_36_022,0
07_36_023,0
07_36_024,0
07_36_025,0
07_36_026,0
07_36_027,0
07_36_028,0
07_36_029,0
07_36_030,0
07_36_031,0
07_36_032,0
07_36_033,0
07_36_034,0
07_36_035,0
07_36_036,1
07_36_037,0
07_36_038,0
07_36_039,0
07_36_040,0
07_36_041,0
07_36_042,0
07_36_043,1
07_36_044,0
07_36_045,0
07_36_046,1
07_36_047,1
07_36_048,0
07_37_000,0
07_37_001,0
07_38_000,0
07_38_001,0
07_38_002,0
07_38_003,0
07_38_004,0
07_38_005,0
07_38_006,0
07_38_007,0
07_38_008,0
07_38_009,0
07_38_010,0
07_38_011,0
07_38_012,1
07_38_013,1
07_38_014,0
07_38_015,1
07_38_016,1
07_38_017,0
07_38_018,0
07_39_000,0
07_39_001,0
07_39_002,0
07_39_003,0
07_39_004,0
07_39_005,0
07_39_006,0
07_39_007,1
07_39_008,1
07_39_009,1
07_39_010,0
07_39_011,0
07_39_012,0
07_39_013,0
07_39_014,1
07_39_015,0
07_39_016,0
07_39_017,0
07_39_018,0
07_39_019,0
07_39_020,0
07_39_021,0
07_39_022,0
07_39_023,0
07_39_024,0
07_39_025,0
07_39_026,0
07_39_027,0
07_39_028,0
07_39_029,0
07_39_030,0
07_40_000,0
07_41_000,0
07_41_001,0
07_41_002,0
07_41_003,0
07_41_004,0
07_41_005,0
07_41_006,0
07_41_007,0
07_41_008,0
07_41_009,0
07_41_010,0
07_41_011,0
07_41_012,0
07_41_013,0
07_41_014,1
07_41_015,1
07_41_016,0
07_41_017,0
07_41_018,0
07_41_019,0
07_41_020,0
07_41_021,0
07_41_022,0
07_41_023,0
07_41_024,0
07_41_025,0
07_41_026,0
07_41_027,0
07_41_028,0
07_41_029,0
07_41_030,0
07_41_031,0
07_41_032,0
07_42_000,0
07_42_001,0
07_42_002,0
07_42_003,0
07_42_004,0
07_42_005,0
07_42_006,0
07_42_007,0
07_42_008,0
07_42_009,0
07_42_010,0
07_42_011,0
07_42_012,0
07_42_013,0
07_42_014,0
07_42_015,0
07_42_016,0
07_43_000,0
07_43_001,0
07_43_002,0
07_43_003,0
07_43_004,0
07_43_005,0
07_43_006,0
07_43_007,0
07_43_008,0
07_43_009,0
07_43_010,0
07_43_011,0
07_43_012,0
07_43_013,0
07_43_014,0
07_43_015,0
07_43_016,0
07_43_017,0
07_43_018,0
07_43_019,0
07_43_020,0
07_43_021,0
07_43_022,1
07_43_023,0
07_43_024,0
07_43_025,0
07_43_026,0
07_43_027,0
07_43_028,0
07_43_029,0
07_43_030,0
07_43_031,0
07_43_032,0
07_43_033,0
07_43_034,0
07_43_035,0
07_43_036,0
07_43_037,0
07_43_038,0
07_43_039,0
07_43_040,1
07_43_041,0
07_43_042,0
07_43_043,0
07_43_044,0
07_43_045,0
07_43_046,0
07_43_047,0
07_43_048,0
07_43_049,0
07_43_050,0
07_43_051,0
07_43_052,0
07_43_053,0
07_43_054,0
07_43_055,1
07_43_056,0
07_43_057,0
07_43_058,0
07_43_059,0
07_43_060,0
07_43_061,0
07_43_062,0
07_43_063,0
07_43_064,0
07_43_065,0
07_43_066,0
07_43_067,0
07_43_068,0
07_43_069,0
07_44_000,0
07_44_001,0
07_44_002,0
07_44_003,0
07_44_004,0
07_44_005,0
08_01_000,0
08_01_001,0
08_01_002,0
08_01_003,0
08_02_000,0
08_02_001,0
08_02_002,0
08_02_003,1
08_02_004,0
08_02_005,1
08_02_006,1
08_02_007,1
08_02_008,0
08_02_009,0
08_02_010,1
08_02_011,0
08_02_012,0
08_02_013,0
08_02_014,0
08_02_015,0
08_03_000,0
08_03_001,0
08_03_002,0
08_03_003,0
08_03_004,0
08_04_000,0
08_04_001,0
08_04_002,0
08_04_003,0
08_04_004,0
08_04_005,0
08_04_006,0
08_04_007,0
08_04_008,0
08_04_009,0
08_04_010,0
08_04_011,0
08_04_012,0
08_04_013,0
08_04_014,0
08_04_015,0
08_04_016,0
08_04_017,0
08_04_018,0
08_04_019,0
08_04_020,0
08_04_021,0
08_04_022,0
08_04_023,0
08_04_024,0
08_04_025,0
08_05_000,0
08_05_001,0
08_05_002,0
08_05_003,0
08_05_004,0
08_05_005,0
08_05_006,0
08_05_007,0
08_05_008,0
08_05_009,0
08_05_010,0
08_05_011,0
08_05_012,0
08_05_013,0
08_05_014,0
08_05_015,0
08_05_016,0
08_05_017,0
08_05_018,0
08_05_019,0
08_05_020,0
08_05_021,0
08_06_000,0
08_07_000,0
08_07_001,0
08_07_002,0
08_07_003,0
08_07_004,0
08_07_005,0
08_07_006,0
08_07_007,0
08_07_008,0
08_07_009,0
08_07_010,0
08_07_011,0
08_07_012,0
08_07_013,0
08_07_014,0
08_07_015,0
08_07_016,0
08_07_017,0
08_07_018,0
08_07_019,0
08_07_020,0
08_07_021,0
08_07_022,0
08_07_023,0
08_07_024,0
08_07_025,0
08_07_026,0
08_07_027,0
08_07_028,0
08_07_029,0
08_07_030,0
08_08_000,0
08_08_001,0
08_08_002,0
08_08_003,0
08_08_004,0
08_08_005,0
08_08_006,0
08_08_007,0
08_08_008,0
08_08_009,0
08_08_010,1
08_08_011,1
08_08_012,0
08_08_013,0
08_08_014,0
08_08_015,0
08_08_016,0
08_08_017,0
08_08_018,0
08_08_019,0
08_08_020,0
08_08_021,0
08_08_022,0
08_08_023,0
08_08_024,0
08_08_025,0
08_08_026,0
08_08_027,0
08_08_028,0
08_08_029,0
08_08_030,0
08_08_031,1
08_08_032,0
08_08_033,0
08_08_034,0
08_08_035,0
08_08_036,0
08_08_037,0
08_08_038,0
08_09_000,0
08_09_001,0
08_09_002,0
08_09_003,0
08_09_004,0
08_09_005,0
08_09_006,0
08_09_007,0
08_09_008,1
08_09_009,0
08_09_010,0
08_09_011,0
08_09_012,0
08_09_013,0
08_09_014,0
08_09_015,0
08_09_016,0
08_09_017,0
08_09_018,0
08_09_019,0
08_09_020,0
08_09_021,0
08_09_022,0
08_09_023,0
08_09_024,0
08_09_025,0
08_09_026,0
08_09_027,0
08_09_028,0
08_10_000,0
08_11_000,0
08_11_001,0
08_11_002,0
08_11_003,0
08_11_004,0
08_11_005,0
08_11_006,0
08_11_007,0
08_11_008,0
08_11_009,0
08_11_010,0
08_11_011,0
08_11_012,0
08_11_013,0
08_11_014,0
08_11_015,0
08_11_016,0
08_11_017,0
08_11_018,0
08_11_019,0
08_11_020,0
08_11_021,0
08_11_022,0
08_11_023,0
08_11_024,0
08_11_025,0
08_11_026,0
08_11_027,0
08_11_028,0
08_11_029,0
08_11_030,0
08_11_031,0
08_11_032,0
08_11_033,0
08_11_034,0
08_11_035,0
08_11_036,0
08_11_037,0
08_11_038,0
08_11_039,0
08_11_040,0
08_11_041,0
08_11_042,0
08_11_043,0
08_12_000,0
08_12_001,0
08_12_002,0
08_12_003,0
08_12_004,0
08_12_005,0
08_12_006,0
08_12_007,0
08_12_008,0
08_12_009,0
08_12_010,0
08_12_011,0
08_12_012,0
08_13_000,0
08_13_001,0
08_13_002,0
08_13_003,0
08_13_004,0
08_13_005,0
08_13_006,0
08_13_007,0
08_13_008,0
08_13_009,0
08_13_010,0
08_13_011,0
08_13_012,0
08_13_013,0
08_14_000,0
08_14_001,0
08_14_002,0
08_14_003,0
08_14_004,0
08_14_005,0
08_14_006,0
08_14_007,0
08_14_008,0
08_14_009,0
08_14_010,0
08_14_011,0
08_14_012,0
08_14_013,0
08_14_014,0
08_14_015,1
08_14_016,0
08_14_017,0
08_14_018,1
08_14_019,0
08_14_020,0
08_14_021,0
08_14_022,0
08_14_023,0
08_14_024,0
08_14_025,0
08_14_026,0
08_14_027,1
08_14_028,1
08_14_029,1
08_14_030,1
08_14_031,1
08_14_032,1
08_14_033,1
08_14_034,1
08_14_035,0
08_14_036,0
08_14_037,1
08_14_038,0
08_14_039,1
08_14_040,0
08_14_041,1
08_14_042,0
08_14_043,0
08_14_044,0
08_14_045,0
08_14_046,0
08_14_047,0
08_14_048,0
08_14_049,0
08_14_050,0
08_14_051,1
08_14_052,1
08_14_053,1
08_14_054,0
08_14_055,1
08_14_056,1
08_14_057,0
08_14_058,0
08_14_059,0
08_14_060,0
08_14_061,0
08_14_062,0
08_14_063,1
08_14_064,0
08_14_065,0
08_14_066,0
08_14_067,0
08_14_068,0
08_14_069,0
08_14_070,0
08_14_071,0
08_14_072,0
08_14_073,0
08_14_074,1
08_14_075,0
08_14_076,0
08_14_077,0
08_14_078,0
08_14_079,0
08_14_080,0
08_14_081,0
08_14_082,0
08_14_083,0
08_14_084,0
08_14_085,0
08_14_086,0
08_14_087,0
08_14_088,0
08_14_089,0
08_14_090,0
08_14_091,0
08_14_092,0
08_14_093,0
08_14_094,0
08_14_095,1
08_14_096,0
08_14_097,0
08_14_098,0
08_14_099,1
08_14_100,1
08_14_101,0
08_14_102,0
08_14_103,0
08_14_104,0
08_14_105,0
08_14_106,0
08_14_107,0
08_14_108,0
08_14_109,0
08_14_110,0
08_14_111,0
08_14_112,0
08_14_113,0
08_14_114,1
08_14_115,0
08_14_116,0
08_14_117,0
08_14_118,1
08_14_119,1
08_14_120,1
08_14_121,0
08_14_122,0
08_14_123,0
08_14_124,0
08_14_125,0
08_14_126,0
08_14_127,0
08_14_128,0
08_14_129,0
08_14_130,0
08_14_131,0
08_14_132,1
08_14_133,0
08_14_134,0
08_14_135,0
08_14_136,0
08_14_137,0
08_14_138,0
08_14_139,0
08_14_140,0
08_14_141,0
08_15_000,0
08_16_000,0
08_17_000,0
08_17_001,0
08_17_002,0
08_18_000,0
08_18_001,0
08_18_002,0
08_18_003,0
08_18_004,0
08_18_005,0
08_18_006,0
08_18_007,0
08_18_008,0
08_18_009,0
08_18_010,0
08_18_011,0
08_18_012,0
08_18_013,0
08_18_014,0
08_18_015,0
08_18_016,0
08_18_017,0
08_18_018,0
08_18_019,1
08_18_020,0
08_18_021,1
08_18_022,0
08_18_023,0
08_18_024,0
08_18_025,0
08_18_026,0
08_18_027,0
08_18_028,0
08_18_029,0
08_18_030,1
08_18_031,0
08_18_032,0
08_18_033,0
08_18_034,1
08_18_035,0
08_18_036,1
08_18_037,0
08_18_038,0
08_18_039,0
08_18_040,0
08_18_041,0
08_18_042,0
08_18_043,0
08_19_000,1
08_19_001,0
08_19_002,0
08_19_003,0
08_19_004,0
08_19_005,0
08_19_006,0
08_19_007,0
08_20_000,0
08_20_001,0
08_20_002,0
08_20_003,0
08_20_004,0
08_20_005,0
08_20_006,0
08_20_007,0
08_20_008,0
08_20_009,0
08_20_010,0
08_20_011,0
08_20_012,0
08_20_013,0
08_20_014,0
08_20_015,0
08_21_000,0
08_21_001,0
08_22_000,0
08_22_001,1
08_22_002,0
08_23_000,0
08_23_001,1
08_23_002,0
08_23_003,0
08_23_004,1
08_23_005,1
08_23_006,0
08_23_007,1
08_23_008,0
08_23_009,1
08_23_010,0
08_23_011,0
08_23_012,0
08_23_013,0
08_24_000,0
08_24_001,0
08_24_002,0
08_24_003,0
08_25_000,0
08_25_001,0
08_25_002,0
08_25_003,0
08_25_004,1
08_25_005,0
08_25_006,0
08_25_007,0
08_25_008,0
08_25_009,1
08_25_010,1
08_26_000,0
08_26_001,0
08_26_002,0
08_26_003,0
08_26_004,0
08_26_005,0
08_26_006,0
08_26_007,0
08_26_008,0
08_26_009,0
08_26_010,0
08_26_011,0
08_26_012,1
08_26_013,0
08_26_014,0
08_26_015,0
08_26_016,0
08_26_017,0
08_26_018,0
08_26_019,0
08_26_020,0
08_26_021,1
08_26_022,0
08_26_023,0
08_26_024,0
08_26_025,1
08_26_026,0
08_26_027,0
08_26_028,1
08_26_029,1
08_26_030,0
08_26_031,0
08_26_032,0
08_26_033,0
08_26_034,0
08_26_035,0
08_26_036,0
08_26_037,0
08_26_038,0
08_26_039,0
08_26_040,0
08_26_041,0
08_26_042,0
08_26_043,0
08_26_044,0
08_26_045,0
08_26_046,0
08_26_047,0
08_26_048,0
08_26_049,0
08_26_050,0
08_26_051,0
08_26_052,0
08_27_000,0
08_27_001,0
08_27_002,0
08_27_003,0
08_27_004,0
08_28_000,0
08_28_001,0
08_28_002,0
08_28_003,0
08_28_004,0
08_28_005,0
08_28_006,0
08_28_007,0
08_28_008,0
08_28_009,0
08_28_010,0
08_28_011,0
08_28_012,0
08_28_013,0
08_28_014,0
08_28_015,0
08_28_016,0
08_28_017,0
08_28_018,0
08_28_019,0
08_28_020,0
08_28_021,0
08_28_022,0
08_28_023,0
08_28_024,0
08_28_025,0
08_28_026,0
08_28_027,0
08_28_028,0
08_28_029,0
08_28_030,0
08_28_031,0
08_28_032,0
08_28_033,0
08_28_034,0
08_28_035,0
08_28_036,0
08_28_037,0
08_28_038,0
08_28_039,0
08_28_040,0
08_28_041,0
08_28_042,0
08_28_043,0
08_28_044,0
08_28_045,0
08_28_046,0
08_28_047,0
08_28_048,0
08_28_049,0
08_28_050,0
08_28_051,0
08_28_052,0
08_28_053,0
08_28_054,0
08_28_055,0
08_28_056,0
08_28_057,0
08_28_058,0
08_28_059,0
08_28_060,0
08_28_061,0
08_28_062,0
08_28_063,0
08_28_064,0
08_28_065,0
08_28_066,0
08_28_067,0
08_28_068,0
08_28_069,0
08_28_070,0
08_28_071,0
08_28_072,0
08_28_073,0
08_28_074,0
08_28_075,0
08_28_076,0
08_28_077,0
08_28_078,0
08_28_079,0
08_28_080,0
08_28_081,0
08_28_082,0
08_28_083,0
08_28_084,0
08_28_085,0
08_28_086,0
08_28_087,0
08_28_088,0
08_29_000,1
08_30_000,0
08_30_001,0
08_30_002,0
08_30_003,0
08_30_004,0
08_30_005,0
08_30_006,0
08_30_007,0
08_30_008,0
08_30_009,0
08_30_010,0
08_30_011,0
08_30_012,0
08_30_013,0
08_30_014,0
08_30_015,0
08_30_016,0
08_30_017,0
08_30_018,0
08_30_019,0
08_30_020,0
08_30_021,0
08_30_022,0
08_30_023,0
08_30_024,0
08_30_025,0
08_30_026,0
08_30_027,0
08_30_028,0
08_30_029,0
