Source,Target,Type,Id,Label,timeset,Weight
74,542,Undirected,49781,,,0.627477
74,231,Undirected,49782,,,0.576544
74,842,Undirected,49783,,,0.528567
74,243,Undirected,49784,,,0.496111
74,314,Undirected,49785,,,0.566711
74,96,Undirected,49786,,,0.737981
74,235,Undirected,49787,,,0.708889
74,986,Undirected,49788,,,0.388472
74,884,Undirected,49789,,,0.472209
74,244,Undirected,49790,,,0.647442
74,916,Undirected,49791,,,0.474425
74,623,Undirected,49792,,,0.54642
74,296,Undirected,49793,,,0.575772
74,132,Undirected,49794,,,0.673927
74,1002,Undirected,49795,,,0.462571
74,987,Undirected,49796,,,0.445765
74,219,Undirected,49797,,,0.53448
74,1008,Undirected,49798,,,0.397538
74,476,Undirected,49799,,,0.519832
74,1013,Undirected,49800,,,0.443542
74,583,Undirected,49801,,,0.53801
74,978,Undirected,49802,,,0.530796
74,1003,Undirected,49803,,,0.49953
74,204,Undirected,49804,,,0.652514
75,174,Undirected,49805,,,0.548992
75,381,Undirected,49806,,,0.541038
75,401,Undirected,49807,,,0.558569
75,488,Undirected,49808,,,0.550318
75,382,Undirected,49809,,,0.571528
75,698,Undirected,49810,,,0.357029
75,724,Undirected,49811,,,0.415012
75,116,Undirected,49812,,,0.711398
75,195,Undirected,49813,,,0.647396
75,115,Undirected,49814,,,0.635913
75,235,Undirected,49815,,,0.635665
75,298,Undirected,49816,,,0.633436
75,114,Undirected,49817,,,0.626353
75,118,Undirected,49818,,,0.626033
75,778,Undirected,49819,,,0.421683
75,428,Undirected,49820,,,0.334542
75,303,Undirected,49821,,,0.566319
75,576,Undirected,49822,,,0.463107
75,861,Undirected,49823,,,0.464905
75,866,Undirected,49824,,,0.501877
75,751,Undirected,49825,,,0.552411
75,555,Undirected,49826,,,0.535773
75,408,Undirected,49827,,,0.494769
75,883,Undirected,49828,,,0.435218
75,429,Undirected,49829,,,0.351059
75,681,Undirected,49830,,,0.519158
75,305,Undirected,49831,,,0.57025
75,920,Undirected,49832,,,0.512568
75,367,Undirected,49833,,,0.556829
75,903,Undirected,49834,,,0.503798
75,947,Undirected,49835,,,0.437579
75,402,Undirected,49836,,,0.596301
75,925,Undirected,49837,,,0.436
75,571,Undirected,49838,,,0.58326
75,707,Undirected,49839,,,0.571685
75,692,Undirected,49840,,,0.474141
75,651,Undirected,49841,,,0.468306
75,874,Undirected,49842,,,0.551522
75,517,Undirected,49843,,,0.419327
75,1005,Undirected,49844,,,0.414622
75,948,Undirected,49845,,,0.460212
75,364,Undirected,49846,,,0.518214
75,1017,Undirected,49847,,,0.405343
76,77,Undirected,49848,,,0.499137
76,78,Undirected,49849,,,0.454633
76,79,Undirected,49850,,,0.43621
76,80,Undirected,49851,,,0.429454
76,81,Undirected,49852,,,0.426779
76,82,Undirected,49853,,,0.423039
76,83,Undirected,49854,,,0.422128
76,84,Undirected,49855,,,0.414797
76,85,Undirected,49856,,,0.410048
76,434,Undirected,49857,,,0.405521
76,512,Undirected,49858,,,0.36452
77,225,Undirected,49859,,,0.453677
77,335,Undirected,49860,,,0.373909
77,80,Undirected,49861,,,0.358397
77,81,Undirected,49862,,,0.380357
77,83,Undirected,49863,,,0.500557
77,337,Undirected,49864,,,0.417441
77,82,Undirected,49865,,,0.371442
77,340,Undirected,49866,,,0.369923
78,134,Undirected,49867,,,0.357752
78,80,Undirected,49868,,,0.505132
78,82,Undirected,49869,,,0.441242
78,81,Undirected,49870,,,0.497354
78,904,Undirected,49871,,,0.364447
78,79,Undirected,49872,,,0.397178
78,763,Undirected,49873,,,0.492635
78,226,Undirected,49874,,,0.506149
78,220,Undirected,49875,,,0.446531
78,140,Undirected,49876,,,0.424633
78,137,Undirected,49877,,,0.396821
79,423,Undirected,49878,,,0.286938
79,511,Undirected,49879,,,0.366578
79,83,Undirected,49880,,,0.394761
79,427,Undirected,49881,,,0.81227
79,84,Undirected,49882,,,0.423078
79,434,Undirected,49883,,,0.399762
79,136,Undirected,49884,,,0.395403
79,138,Undirected,49885,,,0.370227
79,932,Undirected,49886,,,0.274262
79,442,Undirected,49887,,,0.365286
80,763,Undirected,49888,,,0.441984
80,81,Undirected,49889,,,0.440567
80,137,Undirected,49890,,,0.429863
80,136,Undirected,49891,,,0.40081
80,82,Undirected,49892,,,0.369439
80,226,Undirected,49893,,,0.346938
81,223,Undirected,49894,,,0.388644
81,763,Undirected,49895,,,0.355111
82,134,Undirected,49896,,,0.529366
82,498,Undirected,49897,,,0.338664
82,499,Undirected,49898,,,0.357726
82,340,Undirected,49899,,,0.462424
82,136,Undirected,49900,,,0.453336
82,137,Undirected,49901,,,0.407579
82,226,Undirected,49902,,,0.402207
82,84,Undirected,49903,,,0.393132
82,139,Undirected,49904,,,0.388288
82,83,Undirected,49905,,,0.379905
83,522,Undirected,49906,,,0.464302
83,512,Undirected,49907,,,0.372299
83,136,Undirected,49908,,,0.432301
83,340,Undirected,49909,,,0.419254
83,427,Undirected,49910,,,0.415723
83,84,Undirected,49911,,,0.407277
83,366,Undirected,49912,,,0.405198
84,498,Undirected,49913,,,0.437515
84,499,Undirected,49914,,,0.408869
84,644,Undirected,49915,,,0.299027
84,339,Undirected,49916,,,0.421609
84,442,Undirected,49917,,,0.659718
84,139,Undirected,49918,,,0.50701
84,136,Undirected,49919,,,0.591642
84,137,Undirected,49920,,,0.498743
84,652,Undirected,49921,,,0.408689
84,427,Undirected,49922,,,0.378535
85,225,Undirected,49923,,,0.467568
85,226,Undirected,49924,,,0.584204
85,221,Undirected,49925,,,0.605108
85,184,Undirected,49926,,,0.602535
85,234,Undirected,49927,,,0.588019
85,198,Undirected,49928,,,0.584169
85,913,Undirected,49929,,,0.430041
85,763,Undirected,49930,,,0.482773
85,1004,Undirected,49931,,,0.470312
86,87,Undirected,49932,,,0.574938
86,88,Undirected,49933,,,0.566669
86,89,Undirected,49934,,,0.535715
86,90,Undirected,49935,,,0.534641
86,91,Undirected,49936,,,0.533773
86,92,Undirected,49937,,,0.527805
86,93,Undirected,49938,,,0.524306
86,518,Undirected,49939,,,0.370377
86,564,Undirected,49940,,,0.436366
86,602,Undirected,49941,,,0.465068
86,425,Undirected,49942,,,0.457804
87,277,Undirected,49943,,,0.419716
87,96,Undirected,49944,,,0.679134
87,91,Undirected,49945,,,0.674951
87,235,Undirected,49946,,,0.673053
87,100,Undirected,49947,,,0.661758
87,92,Undirected,49948,,,0.659576
87,119,Undirected,49949,,,0.657332
87,518,Undirected,49950,,,0.355542
87,541,Undirected,49951,,,0.494217
87,141,Undirected,49952,,,0.497884
87,124,Undirected,49953,,,0.607518
87,779,Undirected,49954,,,0.420347
87,666,Undirected,49955,,,0.618016
87,699,Undirected,49956,,,0.526535
87,279,Undirected,49957,,,0.371741
87,865,Undirected,49958,,,0.373821
87,110,Undirected,49959,,,0.540378
87,676,Undirected,49960,,,0.387067
87,891,Undirected,49961,,,0.438641
87,787,Undirected,49962,,,0.435203
87,240,Undirected,49963,,,0.566073
87,914,Undirected,49964,,,0.533491
87,557,Undirected,49965,,,0.527408
87,711,Undirected,49966,,,0.495103
87,937,Undirected,49967,,,0.503552
87,88,Undirected,49968,,,0.611895
87,367,Undirected,49969,,,0.549734
87,602,Undirected,49970,,,0.478938
87,294,Undirected,49971,,,0.582069
87,599,Undirected,49972,,,0.572053
87,843,Undirected,49973,,,0.428623
87,985,Undirected,49974,,,0.459592
87,812,Undirected,49975,,,0.422789
87,302,Undirected,49976,,,0.572523
87,851,Undirected,49977,,,0.425122
87,847,Undirected,49978,,,0.525666
87,218,Undirected,49979,,,0.454516
87,216,Undirected,49980,,,0.501144
87,425,Undirected,49981,,,0.467709
87,412,Undirected,49982,,,0.471874
88,317,Undirected,49983,,,0.518886
88,472,Undirected,49984,,,0.398925
88,482,Undirected,49985,,,0.424512
88,719,Undirected,49986,,,0.474899
88,478,Undirected,49987,,,0.409449
88,865,Undirected,49988,,,0.367881
88,937,Undirected,49989,,,0.467577
88,91,Undirected,49990,,,0.62322
88,96,Undirected,49991,,,0.619622
88,92,Undirected,49992,,,0.602899
88,89,Undirected,49993,,,0.601053
88,90,Undirected,49994,,,0.59872
88,777,Undirected,49995,,,0.385432
88,218,Undirected,49996,,,0.446864
89,277,Undirected,49997,,,0.420678
89,487,Undirected,49998,,,0.464955
89,611,Undirected,49999,,,0.61544
89,620,Undirected,50000,,,0.424547
89,100,Undirected,50001,,,0.658656
89,210,Undirected,50002,,,0.646366
89,143,Undirected,50003,,,0.638244
89,116,Undirected,50004,,,0.631098
89,96,Undirected,50005,,,0.629432
89,99,Undirected,50006,,,0.62942
89,98,Undirected,50007,,,0.626944
89,829,Undirected,50008,,,0.389867
89,699,Undirected,50009,,,0.530623
89,90,Undirected,50010,,,0.600192
89,902,Undirected,50011,,,0.401979
89,168,Undirected,50012,,,0.57226
89,936,Undirected,50013,,,0.481657
89,367,Undirected,50014,,,0.553306
89,962,Undirected,50015,,,0.440936
89,471,Undirected,50016,,,0.563977
89,281,Undirected,50017,,,0.440845
89,998,Undirected,50018,,,0.480554
89,1005,Undirected,50019,,,0.382139
90,317,Undirected,50020,,,0.553533
90,518,Undirected,50021,,,0.352776
90,698,Undirected,50022,,,0.390136
90,724,Undirected,50023,,,0.4167
90,784,Undirected,50024,,,0.450863
90,778,Undirected,50025,,,0.439164
90,727,Undirected,50026,,,0.329865
90,699,Undirected,50027,,,0.553471
90,865,Undirected,50028,,,0.382141
90,555,Undirected,50029,,,0.479942
90,890,Undirected,50030,,,0.407972
90,91,Undirected,50031,,,0.655605
90,143,Undirected,50032,,,0.624542
90,235,Undirected,50033,,,0.608152
90,100,Undirected,50034,,,0.602167
90,96,Undirected,50035,,,0.601839
90,116,Undirected,50036,,,0.600074
90,396,Undirected,50037,,,0.488065
90,519,Undirected,50038,,,0.570916
90,942,Undirected,50039,,,0.439101
90,823,Undirected,50040,,,0.347027
90,281,Undirected,50041,,,0.453397
90,251,Undirected,50042,,,0.568421
90,874,Undirected,50043,,,0.516553
90,521,Undirected,50044,,,0.420645
90,777,Undirected,50045,,,0.374513
90,375,Undirected,50046,,,0.456537
90,298,Undirected,50047,,,0.562651
90,805,Undirected,50048,,,0.476519
91,236,Undirected,50049,,,0.55484
91,271,Undirected,50050,,,0.499978
91,277,Undirected,50051,,,0.421894
91,317,Undirected,50052,,,0.55696
91,347,Undirected,50053,,,0.578022
91,611,Undirected,50054,,,0.574171
91,147,Undirected,50055,,,0.70196
91,319,Undirected,50056,,,0.568584
91,280,Undirected,50057,,,0.565216
91,109,Undirected,50058,,,0.414151
91,684,Undirected,50059,,,0.500827
91,814,Undirected,50060,,,0.457634
91,820,Undirected,50061,,,0.411198
91,699,Undirected,50062,,,0.515475
91,279,Undirected,50063,,,0.369206
91,866,Undirected,50064,,,0.478658
91,869,Undirected,50065,,,0.532857
91,110,Undirected,50066,,,0.544913
91,882,Undirected,50067,,,0.454101
91,240,Undirected,50068,,,0.56711
91,681,Undirected,50069,,,0.515927
91,396,Undirected,50070,,,0.517897
91,519,Undirected,50071,,,0.568245
91,272,Undirected,50072,,,0.617572
91,96,Undirected,50073,,,0.709248
91,235,Undirected,50074,,,0.691529
91,143,Undirected,50075,,,0.683411
91,100,Undirected,50076,,,0.682293
91,92,Undirected,50077,,,0.678613
91,914,Undirected,50078,,,0.526871
91,106,Undirected,50079,,,0.529058
91,683,Undirected,50080,,,0.568101
91,374,Undirected,50081,,,0.476067
91,112,Undirected,50082,,,0.478315
91,599,Undirected,50083,,,0.576807
91,281,Undirected,50084,,,0.475412
91,251,Undirected,50085,,,0.599646
91,843,Undirected,50086,,,0.428118
91,812,Undirected,50087,,,0.403998
91,965,Undirected,50088,,,0.47561
91,623,Undirected,50089,,,0.532275
91,521,Undirected,50090,,,0.429086
91,282,Undirected,50091,,,0.524896
91,777,Undirected,50092,,,0.36841
92,236,Undirected,50093,,,0.553909
92,317,Undirected,50094,,,0.541733
92,320,Undirected,50095,,,0.51467
92,368,Undirected,50096,,,0.53474
92,378,Undirected,50097,,,0.479283
92,381,Undirected,50098,,,0.523187
92,452,Undirected,50099,,,0.675709
92,304,Undirected,50100,,,0.637325
92,379,Undirected,50101,,,0.540646
92,474,Undirected,50102,,,0.540185
92,541,Undirected,50103,,,0.505511
92,558,Undirected,50104,,,0.594996
92,265,Undirected,50105,,,0.54069
92,192,Undirected,50106,,,0.622046
92,475,Undirected,50107,,,0.498278
92,595,Undirected,50108,,,0.536919
92,617,Undirected,50109,,,0.527472
92,362,Undirected,50110,,,0.585297
92,482,Undirected,50111,,,0.420826
92,382,Undirected,50112,,,0.549276
92,682,Undirected,50113,,,0.465602
92,690,Undirected,50114,,,0.427683
92,230,Undirected,50115,,,0.497685
92,580,Undirected,50116,,,0.575133
92,784,Undirected,50117,,,0.443379
92,785,Undirected,50118,,,0.521968
92,786,Undirected,50119,,,0.486957
92,807,Undirected,50120,,,0.411563
92,543,Undirected,50121,,,0.603802
92,684,Undirected,50122,,,0.518333
92,816,Undirected,50123,,,0.473102
92,96,Undirected,50124,,,0.717058
92,119,Undirected,50125,,,0.705432
92,483,Undirected,50126,,,0.399567
92,318,Undirected,50127,,,0.573529
92,866,Undirected,50128,,,0.4788
92,869,Undirected,50129,,,0.542969
92,206,Undirected,50130,,,0.60813
92,630,Undirected,50131,,,0.467348
92,394,Undirected,50132,,,0.54438
92,849,Undirected,50133,,,0.482981
92,573,Undirected,50134,,,0.523982
92,479,Undirected,50135,,,0.637103
92,693,Undirected,50136,,,0.512691
92,146,Undirected,50137,,,0.644456
92,396,Undirected,50138,,,0.504687
92,272,Undirected,50139,,,0.612778
92,275,Undirected,50140,,,0.603696
92,399,Undirected,50141,,,0.50687
92,370,Undirected,50142,,,0.575882
92,955,Undirected,50143,,,0.469972
92,471,Undirected,50144,,,0.55986
92,969,Undirected,50145,,,0.428918
92,972,Undirected,50146,,,0.504888
92,314,Undirected,50147,,,0.559009
92,248,Undirected,50148,,,0.49232
92,856,Undirected,50149,,,0.439674
92,884,Undirected,50150,,,0.482013
92,295,Undirected,50151,,,0.506399
92,261,Undirected,50152,,,0.678948
92,997,Undirected,50153,,,0.398908
92,747,Undirected,50154,,,0.541656
92,822,Undirected,50155,,,0.398027
92,468,Undirected,50156,,,0.473436
92,933,Undirected,50157,,,0.520856
92,476,Undirected,50158,,,0.503496
92,176,Undirected,50159,,,0.596518
92,1013,Undirected,50160,,,0.456004
92,978,Undirected,50161,,,0.552089
93,320,Undirected,50162,,,0.505227
93,235,Undirected,50163,,,0.655505
93,119,Undirected,50164,,,0.652668
93,269,Undirected,50165,,,0.635922
93,143,Undirected,50166,,,0.630148
93,363,Undirected,50167,,,0.466073
93,664,Undirected,50168,,,0.46788
93,715,Undirected,50169,,,0.407731
93,774,Undirected,50170,,,0.436238
93,827,Undirected,50171,,,0.430046
93,861,Undirected,50172,,,0.463724
93,892,Undirected,50173,,,0.360943
93,937,Undirected,50174,,,0.469776
93,405,Undirected,50175,,,0.523073
93,444,Undirected,50176,,,0.510346
93,970,Undirected,50177,,,0.426315
93,976,Undirected,50178,,,0.3959
93,213,Undirected,50179,,,0.437165
93,985,Undirected,50180,,,0.409643
93,1002,Undirected,50181,,,0.460574
93,177,Undirected,50182,,,0.515615
93,938,Undirected,50183,,,0.447939
93,1005,Undirected,50184,,,0.380288
93,425,Undirected,50185,,,0.457966
94,95,Undirected,50186,,,0.662092
94,96,Undirected,50187,,,0.643614
94,97,Undirected,50188,,,0.64092
94,98,Undirected,50189,,,0.635477
94,99,Undirected,50190,,,0.62588
94,100,Undirected,50191,,,0.625829
94,101,Undirected,50192,,,0.624325
94,186,Undirected,50193,,,0.464666
94,196,Undirected,50194,,,0.471224
94,348,Undirected,50195,,,0.505722
94,111,Undirected,50196,,,0.560971
94,161,Undirected,50197,,,0.574598
94,164,Undirected,50198,,,0.472976
94,646,Undirected,50199,,,0.384389
94,718,Undirected,50200,,,0.415295
94,752,Undirected,50201,,,0.413783
94,781,Undirected,50202,,,0.464476
94,844,Undirected,50203,,,0.437238
94,592,Undirected,50204,,,0.56454
94,709,Undirected,50205,,,0.505347
94,593,Undirected,50206,,,0.446807
94,909,Undirected,50207,,,0.506351
94,900,Undirected,50208,,,0.519912
94,921,Undirected,50209,,,0.49651
94,929,Undirected,50210,,,0.444045
94,418,Undirected,50211,,,0.323135
94,594,Undirected,50212,,,0.477883
94,626,Undirected,50213,,,0.556401
94,927,Undirected,50214,,,0.460736
94,765,Undirected,50215,,,0.526473
94,994,Undirected,50216,,,0.340497
94,971,Undirected,50217,,,0.428902
94,941,Undirected,50218,,,0.555059
94,643,Undirected,50219,,,0.362408
94,212,Undirected,50220,,,0.468819
95,103,Undirected,50221,,,0.675611
95,166,Undirected,50222,,,0.539192
95,196,Undirected,50223,,,0.452719
95,254,Undirected,50224,,,0.472897
95,645,Undirected,50225,,,0.432544
95,698,Undirected,50226,,,0.359739
95,714,Undirected,50227,,,0.462764
95,716,Undirected,50228,,,0.435212
95,703,Undirected,50229,,,0.50201
95,757,Undirected,50230,,,0.414007
95,781,Undirected,50231,,,0.434931
95,819,Undirected,50232,,,0.456631
95,214,Undirected,50233,,,0.541774
95,891,Undirected,50234,,,0.405078
95,259,Undirected,50235,,,0.53192
95,256,Undirected,50236,,,0.538771
95,566,Undirected,50237,,,0.578373
95,168,Undirected,50238,,,0.589418
95,836,Undirected,50239,,,0.514537
95,626,Undirected,50240,,,0.535532
95,963,Undirected,50241,,,0.404685
95,400,Undirected,50242,,,0.388027
95,112,Undirected,50243,,,0.515331
95,984,Undirected,50244,,,0.395804
95,765,Undirected,50245,,,0.521217
95,994,Undirected,50246,,,0.337563
95,998,Undirected,50247,,,0.481692
95,941,Undirected,50248,,,0.545029
95,419,Undirected,50249,,,0.383119
95,100,Undirected,50250,,,0.682706
95,96,Undirected,50251,,,0.679644
95,170,Undirected,50252,,,0.667494
95,143,Undirected,50253,,,0.660369
95,210,Undirected,50254,,,0.650843
95,358,Undirected,50255,,,0.637023
96,103,Undirected,50256,,,0.739081
96,142,Undirected,50257,,,0.494617
96,148,Undirected,50258,,,0.435332
96,166,Undirected,50259,,,0.556913
96,196,Undirected,50260,,,0.452746
96,209,Undirected,50261,,,0.643973
96,184,Undirected,50262,,,0.697026
96,258,Undirected,50263,,,0.48538
96,271,Undirected,50264,,,0.513057
96,320,Undirected,50265,,,0.501736
96,130,Undirected,50266,,,0.571213
96,151,Undirected,50267,,,0.448743
96,347,Undirected,50268,,,0.566057
96,348,Undirected,50269,,,0.513841
96,349,Undirected,50270,,,0.649994
96,368,Undirected,50271,,,0.499542
96,217,Undirected,50272,,,0.670691
96,359,Undirected,50273,,,0.401441
96,433,Undirected,50274,,,0.537397
96,451,Undirected,50275,,,0.570265
96,452,Undirected,50276,,,0.68903
96,466,Undirected,50277,,,0.467016
96,474,Undirected,50278,,,0.532068
96,514,Undirected,50279,,,0.624004
96,269,Undirected,50280,,,0.641337
96,540,Undirected,50281,,,0.649257
96,141,Undirected,50282,,,0.444018
96,323,Undirected,50283,,,0.626384
96,169,Undirected,50284,,,0.678145
96,111,Undirected,50285,,,0.548629
96,274,Undirected,50286,,,0.634449
96,239,Undirected,50287,,,0.697549
96,246,Undirected,50288,,,0.520865
96,595,Undirected,50289,,,0.510106
96,124,Undirected,50290,,,0.569236
96,611,Undirected,50291,,,0.602917
96,617,Undirected,50292,,,0.527718
96,618,Undirected,50293,,,0.572535
96,147,Undirected,50294,,,0.684086
96,164,Undirected,50295,,,0.481785
96,153,Undirected,50296,,,0.65035
96,645,Undirected,50297,,,0.446928
96,199,Undirected,50298,,,0.571963
96,371,Undirected,50299,,,0.667168
96,170,Undirected,50300,,,0.71754
96,524,Undirected,50301,,,0.507244
96,155,Undirected,50302,,,0.52458
96,278,Undirected,50303,,,0.437711
96,634,Undirected,50304,,,0.666252
96,720,Undirected,50305,,,0.612213
96,301,Undirected,50306,,,0.625518
96,753,Undirected,50307,,,0.636053
96,200,Undirected,50308,,,0.503676
96,761,Undirected,50309,,,0.425771
96,537,Undirected,50310,,,0.597129
96,233,Undirected,50311,,,0.647337
96,786,Undirected,50312,,,0.495879
96,280,Undirected,50313,,,0.535321
96,100,Undirected,50314,,,0.749022
96,543,Undirected,50315,,,0.56186
96,383,Undirected,50316,,,0.627583
96,241,Undirected,50317,,,0.719667
96,250,Undirected,50318,,,0.546899
96,825,Undirected,50319,,,0.541855
96,525,Undirected,50320,,,0.593152
96,666,Undirected,50321,,,0.614111
96,377,Undirected,50322,,,0.469288
96,303,Undirected,50323,,,0.553773
96,857,Undirected,50324,,,0.45324
96,494,Undirected,50325,,,0.569042
96,783,Undirected,50326,,,0.569814
96,863,Undirected,50327,,,0.430232
96,864,Undirected,50328,,,0.439528
96,214,Undirected,50329,,,0.506912
96,869,Undirected,50330,,,0.532444
96,144,Undirected,50331,,,0.605781
96,105,Undirected,50332,,,0.71324
96,591,Undirected,50333,,,0.672253
96,110,Undirected,50334,,,0.514784
96,891,Undirected,50335,,,0.414991
96,592,Undirected,50336,,,0.551511
96,709,Undirected,50337,,,0.488605
96,523,Undirected,50338,,,0.554462
96,297,Undirected,50339,,,0.590532
96,240,Undirected,50340,,,0.580564
96,573,Undirected,50341,,,0.527938
96,544,Undirected,50342,,,0.717946
96,593,Undirected,50343,,,0.466349
96,97,Undirected,50344,,,0.727512
96,259,Undirected,50345,,,0.535861
96,146,Undirected,50346,,,0.660066
96,366,Undirected,50347,,,0.688118
96,114,Undirected,50348,,,0.645077
96,519,Undirected,50349,,,0.55459
96,188,Undirected,50350,,,0.605316
96,536,Undirected,50351,,,0.386325
96,198,Undirected,50352,,,0.673211
96,384,Undirected,50353,,,0.675207
96,256,Undirected,50354,,,0.555035
96,914,Undirected,50355,,,0.550574
96,98,Undirected,50356,,,0.790403
96,99,Undirected,50357,,,0.749677
96,143,Undirected,50358,,,0.747266
96,918,Undirected,50359,,,0.456086
96,900,Undirected,50360,,,0.511219
96,255,Undirected,50361,,,0.608911
96,566,Undirected,50362,,,0.585014
96,461,Undirected,50363,,,0.468231
96,921,Undirected,50364,,,0.493117
96,548,Undirected,50365,,,0.59858
96,557,Undirected,50366,,,0.532122
96,168,Undirected,50367,,,0.581802
96,711,Undirected,50368,,,0.515528
96,929,Undirected,50369,,,0.435257
96,275,Undirected,50370,,,0.609627
96,119,Undirected,50371,,,0.715126
96,399,Undirected,50372,,,0.518374
96,360,Undirected,50373,,,0.520775
96,150,Undirected,50374,,,0.526065
96,183,Undirected,50375,,,0.590856
96,101,Undirected,50376,,,0.636637
96,602,Undirected,50377,,,0.468734
96,949,Undirected,50378,,,0.452865
96,836,Undirected,50379,,,0.496939
96,527,Undirected,50380,,,0.675637
96,931,Undirected,50381,,,0.583456
96,626,Undirected,50382,,,0.528764
96,683,Undirected,50383,,,0.573448
96,759,Undirected,50384,,,0.649905
96,775,Undirected,50385,,,0.598217
96,264,Undirected,50386,,,0.615131
96,842,Undirected,50387,,,0.551859
96,926,Undirected,50388,,,0.428053
96,789,Undirected,50389,,,0.58734
96,112,Undirected,50390,,,0.495056
96,189,Undirected,50391,,,0.737705
96,210,Undirected,50392,,,0.728639
96,972,Undirected,50393,,,0.503682
96,975,Undirected,50394,,,0.522025
96,108,Undirected,50395,,,0.545669
96,321,Undirected,50396,,,0.698275
96,599,Undirected,50397,,,0.574753
96,251,Undirected,50398,,,0.594562
96,167,Undirected,50399,,,0.569737
96,688,Undirected,50400,,,0.539374
96,249,Undirected,50401,,,0.631269
96,244,Undirected,50402,,,0.666224
96,765,Undirected,50403,,,0.513603
96,990,Undirected,50404,,,0.472506
96,268,Undirected,50405,,,0.712114
96,185,Undirected,50406,,,0.594877
96,610,Undirected,50407,,,0.581308
96,623,Undirected,50408,,,0.529655
96,996,Undirected,50409,,,0.539168
96,410,Undirected,50410,,,0.566105
96,133,Undirected,50411,,,0.69244
96,489,Undirected,50412,,,0.602669
96,302,Undirected,50413,,,0.568712
96,999,Undirected,50414,,,0.401231
96,578,Undirected,50415,,,0.667456
96,132,Undirected,50416,,,0.66623
96,358,Undirected,50417,,,0.674632
96,235,Undirected,50418,,,0.738804
96,1010,Undirected,50419,,,0.436504
96,847,Undirected,50420,,,0.530347
96,176,Undirected,50421,,,0.612951
96,389,Undirected,50422,,,0.59004
96,689,Undirected,50423,,,0.557278
96,346,Undirected,50424,,,0.677724
96,195,Undirected,50425,,,0.717902
96,583,Undirected,50426,,,0.527351
96,237,Undirected,50427,,,0.571893
96,356,Undirected,50428,,,0.651639
96,202,Undirected,50429,,,0.607182
96,762,Undirected,50430,,,0.635277
96,216,Undirected,50431,,,0.50257
96,204,Undirected,50432,,,0.672617
96,412,Undirected,50433,,,0.479374
97,209,Undirected,50434,,,0.61364
97,342,Undirected,50435,,,0.495111
97,151,Undirected,50436,,,0.456496
97,152,Undirected,50437,,,0.661951
97,452,Undirected,50438,,,0.650173
97,500,Undirected,50439,,,0.626712
97,153,Undirected,50440,,,0.674604
97,155,Undirected,50441,,,0.512762
97,756,Undirected,50442,,,0.555331
97,383,Undirected,50443,,,0.599353
97,525,Undirected,50444,,,0.628938
97,633,Undirected,50445,,,0.564848
97,149,Undirected,50446,,,0.395635
97,99,Undirected,50447,,,0.752284
97,210,Undirected,50448,,,0.715007
97,143,Undirected,50449,,,0.695718
97,268,Undirected,50450,,,0.694842
97,98,Undirected,50451,,,0.694702
97,100,Undirected,50452,,,0.693387
97,399,Undirected,50453,,,0.521658
97,309,Undirected,50454,,,0.668776
97,101,Undirected,50455,,,0.629055
97,949,Undirected,50456,,,0.456859
97,380,Undirected,50457,,,0.614591
97,307,Undirected,50458,,,0.502883
97,486,Undirected,50459,,,0.425907
97,491,Undirected,50460,,,0.631513
97,340,Undirected,50461,,,0.439653
97,578,Undirected,50462,,,0.665409
97,356,Undirected,50463,,,0.641482
98,103,Undirected,50464,,,0.676361
98,209,Undirected,50465,,,0.643923
98,266,Undirected,50466,,,0.511122
98,320,Undirected,50467,,,0.504105
98,348,Undirected,50468,,,0.527251
98,349,Undirected,50469,,,0.633122
98,152,Undirected,50470,,,0.617977
98,433,Undirected,50471,,,0.526636
98,452,Undirected,50472,,,0.661872
98,474,Undirected,50473,,,0.547557
98,274,Undirected,50474,,,0.611395
98,627,Undirected,50475,,,0.641494
98,153,Undirected,50476,,,0.626984
98,645,Undirected,50477,,,0.433023
98,371,Undirected,50478,,,0.669873
98,170,Undirected,50479,,,0.685613
98,524,Undirected,50480,,,0.518171
98,155,Undirected,50481,,,0.53357
98,706,Undirected,50482,,,0.400219
98,716,Undirected,50483,,,0.437456
98,496,Undirected,50484,,,0.628501
98,720,Undirected,50485,,,0.592854
98,200,Undirected,50486,,,0.488429
98,786,Undirected,50487,,,0.479758
98,100,Undirected,50488,,,0.706212
98,383,Undirected,50489,,,0.612604
98,241,Undirected,50490,,,0.705804
98,250,Undirected,50491,,,0.546584
98,525,Undirected,50492,,,0.593841
98,324,Undirected,50493,,,0.506817
98,666,Undirected,50494,,,0.601128
98,105,Undirected,50495,,,0.680015
98,591,Undirected,50496,,,0.650926
98,875,Undirected,50497,,,0.338296
98,892,Undirected,50498,,,0.361613
98,523,Undirected,50499,,,0.537507
98,544,Undirected,50500,,,0.692967
98,834,Undirected,50501,,,0.433846
98,909,Undirected,50502,,,0.50599
98,188,Undirected,50503,,,0.586093
98,766,Undirected,50504,,,0.525612
98,384,Undirected,50505,,,0.634079
98,919,Undirected,50506,,,0.41551
98,929,Undirected,50507,,,0.423327
98,903,Undirected,50508,,,0.473166
98,101,Undirected,50509,,,0.673775
98,594,Undirected,50510,,,0.473428
98,931,Undirected,50511,,,0.587027
98,956,Undirected,50512,,,0.535475
98,484,Undirected,50513,,,0.487434
98,966,Undirected,50514,,,0.45919
98,881,Undirected,50515,,,0.425754
